id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/72432.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/72432l.jpg'}",2007-03-10,2007-03-10,"Nobita requests of Doraemon the Moshimo-box and wishes for the world to become a place where the use of magic is possible. Witchcraft replaces science and technology and everyone makes use of it on their daily lives, except for Nobita, who, like usual, isn't very good at conjuring spells. Frustrated, he plans on returning things to their past state, but his mother threw the Moshimo-box away. 

One day, Doraemon and his friends meet Professor Mangetsu, who studies magic and magical beings such as goblins, and his daughter Miyoko, and are warned of the dangerous approximation of the ""star of the Underworld"" to the Earth's orbit. 

With the future of the planet at stake, the group must travel to the Underworld and pierce the heart of the Underworld King with a silver dart, as detailed in the ancient texts of ""The Chronicles of the Underworld"". Their attempts are, however, thwarted and Miyoko captured. 

Doraemon and his friends then decided to use the Time Machine to return to the past and, using Dorami's Moshimo-box, they manage to restore the Earth. The events on the Underworld continue, however, to take place in a Parallel Universe, where Miyoko is still captive. As a result, the group is once again forced to travel to the Underworld and defeat its tyrannical ruler once and for all. 

(Source: AniDB)",7.51,1607,6340,6937,4315,white,2007-06-17T19:56:21+00:00,2022-03-14T13:23:14+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",1,"{'year': 2007, 'season': 'winter'}",,6900,pg,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '91', 'completed': '6028', 'on_hold': '47', 'dropped': '120', 'plan_to_watch': '672'}, 'num_list_users': 6958}",375
31418,KanColle Movie,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/87590.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/87590l.jpg'}",2016-11-26,2016-11-26,"The movie starts off after the events of Episode 3, when Kisaragi had sunk. The Mikawa Fleet (Furutaka, Aoba, Kako, Kinugasa and Tenryuu) are in the middle of Night Battle. Choukai uses Searchlight and gets medium damage, but they win in the end. A New Fleet Girl gets ""dropped"", emerging from the sea. It is Kisaragi. Kisaragi is brought back to the temporary base in Solomon Islands, but she is suffering from PTSD and has amnesia, unable to remember anyone from back in the anime, excluding Mutsuki...

(Source: Wikipedia)",7.51,1615,3077,36688,14767,white,2015-08-09T21:20:55+00:00,2022-02-15T00:20:30+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2016, 'season': 'fall'}",game,5574,pg_13,,"[{'id': 51, 'name': 'Diomedéa'}]","{'status': {'watching': '999', 'completed': '19581', 'on_hold': '526', 'dropped': '267', 'plan_to_watch': '15393'}, 'num_list_users': 36766}",376
12917,Madang-eul Naon Amtalg,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1640/90459.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1640/90459l.jpg'}",2011-07-28,2011-07-28,A Korean animation about a hen named Leafie who lives and works on an egg farm who dreams of freedom outside her cage. One day she fakes her own death to escape the farm.,7.51,1621,8125,3638,1396,white,2012-02-06T07:22:12+00:00,2022-02-27T19:41:38+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,"{'year': 2011, 'season': 'summer'}",book,5538,g,"The film won the 2011 Asia Pacific Screen Award for Best Animated Feature Film and the Best Sitges Family Film Diploma at the Sitges Film Festival.

For her contribution to the popularization of Korean animation, producer Shim Jae-myung (a.k.a. Jaime Shim) CEO of Myung Films won a Special Mention at the 2011 Korean Association of Film Critics Awards.","[{'id': 1473, 'name': 'Odolttogi'}]","{'status': {'watching': '104', 'completed': '1909', 'on_hold': '30', 'dropped': '107', 'plan_to_watch': '1491'}, 'num_list_users': 3641}",377
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/64689.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/64689l.jpg'}",2008-12-13,2008-12-13,"After a mysterious pair attack Rukia Kuchiki and erase her memories while she is in Seireitei, Ichigo Kurosaki, a substitute Soul Reaper, briefly forgets Rukia, until he is reminded of her by Kon, an Underpod Mod-Soul. Confused, he seeks his town's candy-shop owner, Kisuke Urahara, who opens the pathway to Seireitei for them. Ichigo is then shocked to find that his allies in Seireitei, the Shinigami of the Soul Society, have forgotten him.

Filled with action, Kimi no Na wo Yobu follows Ichigo and Kon as they fight against their former comrades while searching for the missing Rukia and discovering her assailants before they strike again.

[Written by MAL Rewrite]",7.5,1625,917,207361,123511,white,2008-07-02T00:26:54+00:00,2022-03-17T08:15:37+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2008, 'season': 'fall'}",manga,5680,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '1981', 'completed': '184038', 'on_hold': '958', 'dropped': '501', 'plan_to_watch': '20045'}, 'num_list_users': 207523}",378
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/52135.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/52135l.jpg'}",2013-11-30,2013-11-30,"Second movie of Ghost in the Shell: Arise.

Freed of her responsibilities with the 501 Organization, Motoko Kusanagi must now learn how to take orders from Aramaki. Someone hacks the Logicomas, and Batou enlists the help of former army intelligence officer Ishikawa and former air artillery expert Borma. Kusanagi also seeks to enlist ace sniper Saito and undercover cop Paz into the new Public Security Section 9. The two groups rival each other in a case involving a man who receives false memories of a refugee transport operation.

(Source: Wikipedia)",7.5,1639,2682,47051,23087,white,2013-06-23T09:27:26+00:00,2022-02-19T05:56:46+00:00,movie,finished_airing,"[{'id': 18, 'name': 'Mecha'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2013, 'season': 'fall'}",manga,3379,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '753', 'completed': '32018', 'on_hold': '399', 'dropped': '220', 'plan_to_watch': '13682'}, 'num_list_users': 47072}",379
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1811/112663.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1811/112663l.jpg'}",1987-03-14,1987-03-14,"Shirotsugh ""Shiro"" Lhadatt may be a cadet in the Kingdom of Honneamise's Royal Space Force (RSF), but he has never been in space before—in fact, nobody has. The RSF is often regarded as a failure both by the country's citizens and a government more interested in precipitating a war with a neighboring country than scientific achievement. Following the funeral of a fellow cadet, an unmotivated Shiro is walking in the city one night, when he bumps into Riquinni Nonderaiko, a young, pious woman, genuinely enthusiastic about the significance of space exploration.

As the two gradually bond, Riquinni's encouragement inspires Shiro to volunteer as a pilot for a prospective rocket ship, potentially becoming Honneamise's first man in space. Shiro and the RSF are soon joined by a team of elderly but eager scientists and engineers, and together, they embark on a mission to mold their nation's space program into a success. However, their efforts soon catch the attention of the government, which seems to have a different plan for the RSF in mind. Even as the odds are stacked against them, these men and women continue to stubbornly look to the sky, because somewhere among the frontiers of space may lie humanity's last chance at redemption.

[Written by MAL Rewrite]",7.5,1645,2964,39107,14308,white,2006-06-01T19:05:29+00:00,2022-03-19T17:51:03+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 1987, 'season': 'winter'}",original,7286,r+,Winner of the 1988 Seiun Award for Best Dramatic Presentation.,"[{'id': 6, 'name': 'Gainax'}]","{'status': {'watching': '974', 'completed': '18002', 'on_hold': '444', 'dropped': '269', 'plan_to_watch': '19483'}, 'num_list_users': 39172}",380
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/27934.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/27934l.jpg'}",2011-03-19,2011-03-19,Precure 10th Anniversary Movie and 3rd Precure All Stars DX. Enemies are from all the Precure works. ,7.5,1648,7025,5325,2311,white,2010-12-08T16:47:13+00:00,2021-09-05T15:07:08+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 2011, 'season': 'winter'}",original,4284,g,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '107', 'completed': '3493', 'on_hold': '68', 'dropped': '123', 'plan_to_watch': '1538'}, 'num_list_users': 5329}",381
39569,Sora no Aosa wo Shiru Hito yo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1468/102527.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1468/102527l.jpg'}",2019-10-11,2019-10-11,"High school student Aoi Aioi lives with her elder sister, Akane, after a tragic accident took their parents away 13 years ago. Because Akane has since been taking care of her single-handedly, Aoi wants to move to Tokyo after her graduation to relieve her sister's burden and pursue a musical career, inspired by Akane's ex-boyfriend Shinnosuke ""Shinno"" Kanamuro. Shinno was part of a band until he left for Tokyo to become a professional guitarist after the sisters' parents passed away, and he was never to be seen again.

One afternoon, while Aoi practices her bass in a guest house, she gets startled by the 18-year-old version of Shinno from 13 years ago! As if by coincidence, the current 31-year-old Shinno also returns to the town, but he has changed drastically. There are now two Shinno's in existence, but why is the Shinno from the past present?

Sora no Aosa wo Shiru Hito yo revolves around these four individuals as they confront their inner feelings toward each other and make decisions that will affect their lives from here on out.

[Written by MAL Rewrite]",7.5,1653,1857,87087,29633,white,2019-03-21T03:30:17+00:00,2022-03-21T23:33:54+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2019, 'season': 'fall'}",original,6391,pg_13,,"[{'id': 1835, 'name': 'CloverWorks'}]","{'status': {'watching': '2979', 'completed': '37206', 'on_hold': '1096', 'dropped': '387', 'plan_to_watch': '45908'}, 'num_list_users': 87576}",382
37682,Wakaokami wa Shougakusei! Movie,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1371/94401.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1371/94401l.jpg'}",2018-09-21,2018-09-21,"After reluctantly being dragged to a festival at her parents' rural hometown, Oriko ""Okko"" Seki must face her sudden harsh reality: the death of both of her parents in a car accident shortly after they arrive. Now, Okko must live at her grandmother's traditional hot springs inn, which she is surprised to find is occupied by the ghost of a barefoot child. He encourages Okko to follow in her grandmother's footsteps and prepare to inherit the inn.

Initially, Okko struggles to keep up with the responsibilities of the inn and the accommodation of guests. However, her parents told her that an inn is welcoming for everyone, and she strives to honor their memory. After discovering a few other spirits around the village, Okko learns that even though her parents are gone, she does not have to be lonely.

[Written by MAL Rewrite]",7.5,1657,4669,14859,6796,white,2018-04-04T09:28:56+00:00,2022-03-18T00:52:02+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2018, 'season': 'summer'}",novel,5640,g,"Wakaokami wa Shougakusei! Movie made its world premiere at the 2018 Annecy International Animated Film Festival before opening in theaters in France a few months later on September 12, one week before the Japanese theatrical release. In 2019, the film was nominated for Best Indie Feature at the 47th Annual Annie Awards. In the same year, it won the Excellence Award at the 22nd Japan Media Arts Festival.

The movie was released on Blu-ray and DVD by Shout! Factory on July 2, 2019. ","[{'id': 11, 'name': 'Madhouse'}, {'id': 276, 'name': 'DLE'}]","{'status': {'watching': '388', 'completed': '8508', 'on_hold': '167', 'dropped': '106', 'plan_to_watch': '5773'}, 'num_list_users': 14942}",383
2202,Waga Seishun no Arcadia,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/52037.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/52037l.jpg'}",1982-07-28,1982-07-28,"Earth has been conquered by the evil Illumidus Empire, with parallels drawn to the U.S. post World War II occupation of Japan. Captain Harlock with a group that will become his life long friends begin their fight against this tyranny visited upon the planet Earth, with no regard to the costs the struggle will have on them, caring only for the ideal of restoring freedom to the people of Earth.

(Source: ANN)",7.49,1673,5656,9177,3773,white,2007-03-25T16:57:58+00:00,2022-03-08T01:54:50+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 1982, 'season': 'summer'}",,7800,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '201', 'completed': '5008', 'on_hold': '124', 'dropped': '128', 'plan_to_watch': '3729'}, 'num_list_users': 9190}",384
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/72431.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/72431l.jpg'}",2006-03-04,2006-03-04,"Nobita finds a fossilized dinosaur egg by accident, and with the help of Doraemon's tools, they hatched the egg and began raising the dinosaur. Knowing that they can't keep the dinosaur forever, Nobita was forced to send it back to prehistoric times where a group of hunters from the future threatens to endanger the dinosaurs. Determined to save the dinosaurs from the claws of the hunters, Doraemon and the gang returns to the past and sets out in a prehistoric adventure. 

(Source: ANN)",7.49,1677,5146,11686,7957,white,2007-04-28T17:25:51+00:00,2022-01-22T17:55:02+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",1,"{'year': 2006, 'season': 'winter'}",,6420,pg,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '116', 'completed': '10631', 'on_hold': '49', 'dropped': '127', 'plan_to_watch': '792'}, 'num_list_users': 11715}",385
33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai","{'medium': 'https://api-cdn.myanimelist.net/images/anime/1061/93069.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1061/93069l.jpg'}",2017-11-11,2017-11-11,"The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love.

(Source: ANN)",7.49,1680,4024,21292,6245,white,2016-06-01T06:47:47+00:00,2022-03-19T19:48:56+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 2017, 'season': 'fall'}",manga,5820,pg_13,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '807', 'completed': '8523', 'on_hold': '273', 'dropped': '181', 'plan_to_watch': '11585'}, 'num_list_users': 21369}",386
433,"Kumo no Mukou, Yakusoku no Basho","{'medium': 'https://api-cdn.myanimelist.net/images/anime/1/433.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1/433l.jpg'}",2004-11-20,2004-11-20,"Hiroki Fujisawa and Takuya Shirakawa harbor admiration for two things in their life: their classmate Sayuri Sawatari and the vast Ezo Tower that stands boundlessly across the Tsugaru Strait. Fascinated by the limitless structure beyond their reach, Hiroki and Takuya begin constructing an aeroplane from a fallen drone they discovered—naming it the Bella Ciela—to fulfill their dream of one day reaching the sky-scraping top of the tower. Later joined by the girl they love, Hiroki and Takuya promise Sayuri to fly with her to the seemingly otherworldly top together. However, Japan has suffered a North-South partitioning that has fueled conflict near the base of the tower, which marks the border between the America-controlled Southern islands and the Northern lands occupied by the Soviet Union.

Further along, Sayuri suddenly disappears, and Hiroki and Takuya never see her again. Unbeknownst to them, she fell victim to a sleeping disorder that left her comatose for the past three years. Although Hiroki and Takuya later learn about Sayuri's condition, they also discover that the girl's unconscious state is oddly linked to the same tower the trio had promised to conquer together.

[Written by MAL Rewrite]
",7.49,1689,965,197128,84106,white,2005-12-26T07:10:51+00:00,2022-03-17T02:57:41+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2004, 'season': 'fall'}",original,5420,pg_13,,"[{'id': 291, 'name': 'CoMix Wave Films'}]","{'status': {'watching': '4900', 'completed': '106423', 'on_hold': '2387', 'dropped': '1354', 'plan_to_watch': '82277'}, 'num_list_users': 197341}",387
22819,Aikatsu! Movie,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/68463.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/68463l.jpg'}",2014-12-13,2014-12-13,"The story of the anime revolves around Ichigo, who was just a normal middle school student until she suddenly got involved in the world of idols. The film will center on Aikatsu!'s greatest ""Super Live"" concert yet, the Dai Star Miya Ichigo Matsuri. Ichigo prepares for the concert with press conferences, last-minute lessons, and more.

(Source: ANN)",7.48,1691,6298,7049,3260,white,2014-02-22T13:04:29+00:00,2022-03-17T08:45:40+00:00,movie,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'fall'}",,5280,pg,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '181', 'completed': '4555', 'on_hold': '81', 'dropped': '160', 'plan_to_watch': '2071'}, 'num_list_users': 7048}",388
38740,Bai She: Yuan Qi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1559/103214.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1559/103214l.jpg'}",2019-01-11,2019-01-11,"Xiao-Bai, a white snake demon, is sent on a mission to assassinate the Emperor's Taoist advisor, who has been killing snakes en masse in order to achieve immortality and curry the Emperor's favor. Xiao-Bai, however, is attacked by the advisor's lackeys before she can reach him and is subsequently defeated. Luckily, the demonic hairpin she was granted by the Snake Mother is able to save her life at the cost of her memories.

Xiao-Bai awakens in the Snake-catcher village, unaware that she is actually a demon or that she is surrounded by her sworn enemies. She meets Xu Xuan, the man who saved her, and is charmed by him. The two set out on a journey to discover who Xiao-Bai is, and learn the secret of her demonic hairpin. The pair is pursued by Xiao-Qing, Xiao-Bai's sister, who has sworn to the Snake Mother to retrieve Xiao-Bai within three days or die trying. As Taoists, demons, and humans collide, a tale of forbidden romance unfolds.

[Written by MAL Rewrite]",7.48,1694,6576,6316,2765,white,2018-11-28T09:17:01+00:00,2022-03-22T03:32:19+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2019, 'season': 'winter'}",other,5921,pg_13,,"[{'id': 1485, 'name': 'Light Chaser Animation Studios'}]","{'status': {'watching': '243', 'completed': '3645', 'on_hold': '93', 'dropped': '103', 'plan_to_watch': '2273'}, 'num_list_users': 6357}",389
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1312/110461.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1312/110461l.jpg'}",2021-01-08,2021-01-08,"The Dead Moon Circus has arrived in Juban with the hopes of liberating their queen, Nehellenia, by stealing the Legendary Silver Crystal for themselves. Using ""Lemures,"" the Circus begins to convert people's dreams into nightmares in order to collect enough energy to plunge the Earth into darkness and turn it into a planet of death. In order to stop the Circus in their tracks, Usagi Tsukino and her friends must reprise their roles as the Inner Sailor Guardians.

When Mamoru Chiba suddenly falls ill after the appearance of a total solar eclipse, Usagi and Chibiusa encounter a pegasus by the name of Helios who is desperate to unseal the Golden Crystal, which Helios claims is the only way to save their world from the impending threat. Meanwhile, the Sailor Guardians discover that they can no longer transform following the eclipse and begin to fall victim to the Circus' Lemures. Will they be able to recover their powers in time to stop the darkness from taking over?

[Written by MAL Rewrite]",7.48,1696,4031,21208,7250,white,2019-06-30T12:24:56+00:00,2022-03-20T16:13:54+00:00,movie,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 2021, 'season': 'winter'}",manga,4883,pg_13,"Bishoujo Senshi Sailor Moon Eternal Movie 1 was announced on January 25, 2017 on the Sailor Moon 25th Anniversary website. 

The film was originally slated to be released in theaters on September 11, 2020, but was pushed back to January 8, 2021 due to the COVID-19 pandemic. It later premiered on Netflix on June 3, 2021. The film was also released on Blu-ray and DVD on June 30, 2021 in Japan.","[{'id': 18, 'name': 'Toei Animation'}, {'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '370', 'completed': '10277', 'on_hold': '199', 'dropped': '132', 'plan_to_watch': '10311'}, 'num_list_users': 21289}",390
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/56243.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/56243l.jpg'}",2013-09-14,2013-09-14,"With her previous triumphs under her belt, Leila Malcal has now been promoted to Lieutenant Colonel and commanding officer of W-0. After having foiled an attempt to kidnap the General of the European army, she recruits the three perpetrators in order to make up for the lack of W-0's pilots. Ayano Kosaka, Yukiya Naruse, and ringleader Ryou Sayama accept, in hopes of finding a place to belong. When they are ordered to perform a commando raid by dropping into enemy lines, Leila decides to join them to prevent unnecessary casualties.

As the unit rushes into the fight, Akito finds himself possessed by an uncontrollable lust for violence, slaughtering anyone that gets in his way. Little does he know, he is soon to come face to face with the one responsible for placing the bloodthirsty curse upon him, someone he is far too familiar with...

[Written by MAL Rewrite]",7.48,1699,1424,124404,64410,white,2012-08-16T07:24:39+00:00,2022-03-22T00:24:57+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,"{'year': 2013, 'season': 'summer'}",original,3540,r,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '1850', 'completed': '91505', 'on_hold': '1057', 'dropped': '604', 'plan_to_watch': '29437'}, 'num_list_users': 124453}",391
5291,Hokuto no Ken Zero: Kenshirou Den,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/76902.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/76902l.jpg'}",2008-10-11,2008-10-11,"Last of the Shin Kyuuseishu Densetsu pentalogy. A prequel set between Kenshiro's defeat at the hands of Shin and the beginning of the manga. 

(Source: Wikipedia)",7.48,1704,5459,9996,4231,white,2008-09-20T07:51:11+00:00,2022-03-02T12:51:10+00:00,movie,finished_airing,"[{'id': 17, 'name': 'Martial Arts'}]",1,"{'year': 2008, 'season': 'fall'}",,5400,r,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '289', 'completed': '5937', 'on_hold': '140', 'dropped': '122', 'plan_to_watch': '3519'}, 'num_list_users': 10007}",392
5204,Kara no Kyoukai 6: Boukyaku Rokuon,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/21739.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/21739l.jpg'}",2008-12-20,2008-12-20,"With strange events occurring at Reien Girls' Academy during winter break, Azaka Kokutou, a student and apprentice mage, is sent by her master to investigate. It turns out that another mage has been stealing the students' memories using fairies that, despite her magical talent, are invisible to Azaka. So Shiki Ryougi, an acquaintance with special eyes who can see what Azaka cannot, is also sent to the academy to help with the crisis.  

However, the two have trouble getting along, mainly due to the fact that Azaka views Shiki as her romantic rival. But when the fairy situation quickly spirals out of control and more layers of the mystery are revealed, Azaka must learn to work with Shiki in order to save her classmates.

[Written by MAL Rewrite]",7.48,1706,1072,173765,100882,white,2008-09-06T21:32:20+00:00,2022-03-17T16:17:12+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2008, 'season': 'fall'}",light_novel,3540,r,Includes claymation short which was shown before the movie in theaters.,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '2487', 'completed': '130593', 'on_hold': '1420', 'dropped': '463', 'plan_to_watch': '38962'}, 'num_list_users': 173925}",393
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/25414.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/25414l.jpg'}",2008-03-01,2008-03-01,"The movie is a retelling of the Drum Island arc with new music and animation. Vivi has been removed from the plot while both Nico Robin and Franky, who joined the crew after the Drum Island arc, have been added. The movie also has the Straw Hat's new ship, the Thousand Sunny. It has been stated that Oda will be creating a new character for this movie, Wapol's older brother, Mushul, who also appears to be a Devil Fruit user. 

(Source: Wikipedia) ",7.48,1707,2448,56081,29484,white,2008-01-31T11:57:20+00:00,2022-03-02T15:10:46+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2008, 'season': 'winter'}",manga,6780,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '644', 'completed': '46086', 'on_hold': '474', 'dropped': '392', 'plan_to_watch': '8564'}, 'num_list_users': 56160}",394
