id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,2015-04-03,2015-04-03,"Bundled with limited edition of the 58th Gintama manga volume.

The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time.""

(Source: MAL News, edited)",8.11,422,3105,35758,15854,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1492,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",21,,,2015.0,spring,845.0,23571.0,420.0,326.0,10600.0,35762.0,0.9791,0.0209
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,2015-11-03,2015-11-03,"The Gintama crew gets together to present a preview for the upcoming arc, the biggest ever in the anime's history, and also discuss the difficulties involved in producing one mid-season. 

(Source: Crunchyroll)",8.11,423,3413,29905,14235,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",1,manga,770,pg_13,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]",22,,,2015.0,fall,693.0,21618.0,333.0,278.0,7080.0,30002.0,0.9796,0.0204
31051,Kuroko no Basket: Saikou no Present Desu,2015-12-24,2015-12-24,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]",8.1,442,1841,88399,46410,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1432,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",23,,,2015.0,fall,1946.0,73914.0,501.0,430.0,12031.0,88822.0,0.9895,0.0105
12069,Hajime no Ippo: Boxer no Kobushi,2003-03-21,2003-03-21,A special episode included in the DVDs. It tells how Takamura started boxing.,8.09,445,2736,44981,26038,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1415,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",24,,,2003.0,winter,718.0,37925.0,243.0,270.0,5855.0,45011.0,0.9886,0.0114
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,2005-09-24,2005-09-24,"Due to the arrival of aliens called the ""Amanto,"" the samurai of feudal Japan have fallen into misery and despair. Denied their swords and stature, they are now treated as an object of pity and utter disregard while the Amanto mercilessly terrorizes the country.

To restore the reputation of the samurai, the Anti-Foreigner Faction leader Kotarou Katsura resolves to eradicate the Amanto—even if he must resort to violent methods. With a giant mecha at his disposal, he plans to initiate an attack against the Shinsengumi, an army of skillful samurai dedicated to protecting the peace of Edo.

Meanwhile, Yorozuya owner Gintoki Sakata and his friends are out to see the cherry blossoms. However, they are interrupted when the Shinsengumi show up, claiming Gintoki has stolen their spot for flower-viewing. Quickly spiraling into a frenzied quarrel, the two groups settle the fight through a game of rock-paper-scissors—albeit with rather brutal methods.

[Written by MAL Rewrite]",8.08,459,2560,50934,27359,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 18, 'name': 'Mecha'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1969,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",25,,,2005.0,summer,736.0,39143.0,425.0,339.0,10339.0,50982.0,0.985,0.015
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,2005-09-23,2005-09-23,"In 2024, the terrorist incident known as ""The Laughing Man Incident"" occurred in which Ernest Serano, president of the groundbreaking micromachine company, Serano Genomics, was kidnapped and ransomed. One day, the case having remained unsolved for six years, Detective Yamaguchi, who has been investigating ""The Laughing Man Incident,"" sends word that he wants to meet with Togusa from Public Safety Section 9. However, soon after sending this message, Yamaguchi, crucial to the success of the case, dies in an accident. Many days pass and in the midst of a police interview relay concerning suspicions behind interceptors, a forewarning is received from ""The Laughing Man"" of his next crime. The incorporeal hacker begins to move once again.

(Source: ANN) ",8.08,462,3052,37266,14637,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,manga,9600,r,"[{'id': 10, 'name': 'Production I.G'}]",26,,,2005.0,summer,762.0,22935.0,462.0,327.0,12804.0,37290.0,0.9788,0.0212
10643,Gintama: Dai Hanseikai,2010-03-25,2010-03-25,"Some of the characters get together and talk about ""regrets"" they have after 4 years of anime Gintama. Soon they fight over who gets more screen time. Special animation shown at the Gintama Haru Matsuri 2010 live event.",8.07,473,3219,33704,14122,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}]",1,manga,862,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",27,,,2010.0,winter,793.0,21757.0,432.0,364.0,10382.0,33728.0,0.9764,0.0236
50360,Mushoku Tensei: Isekai Ittara Honki Dasu Special,2022-03-16,2022-03-16,"Unaired episode included in the fourth Blu-ray volume. The episode will take place during the same time in episode 16 (episode 5 in second cours) and depict what Eris and Ruijerd were up to outside the main story, as teased by the comment ""Goblin Extermination.""

(Source: MAL News)",8.06,484,2059,73785,22246,gray,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}]",1,light_novel,1420,r,[],28,,,2022.0,winter,1853.0,28758.0,225.0,31.0,42830.0,73697.0,0.9965,0.0035
27821,Fate/stay night: Unlimited Blade Works Prologue,2014-10-05,2014-10-05,"In Fuyuki City, a long-lived ritual involving battles between seven magi and their servants is taking place. This ritual is known as the Holy Grail War and it promises to grant the victor any wish. With the war now entering its fifth iteration, the stage is set for Rin Toosaka to succeed her father's legacy.

Rin wishes to summon Saber, said to be the most powerful class. But when she miscalculates and summons Archer instead, how will she fare in the battles that lie ahead of her?

[Written by MAL Rewrite]
",8.06,488,660,285045,177236,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,visual_novel,3060,pg_13,"[{'id': 43, 'name': 'ufotable'}]",29,,,2014.0,fall,4084.0,246103.0,1303.0,800.0,32773.0,285063.0,0.9926,0.0074
6421,Fullmetal Alchemist: Brotherhood Specials,2009-08-26,2010-08-25,"Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist: Brotherhood OVA Collection, a new assortment of stories set in never-before-seen corners of the FMA universe. Join Ed and Al as they chase rumors of successful human transmutation into a web of shocking family drama and lies. Sneak a glance at hidden sides of Winry and Hawkeye's personalities. Survive the frigid north with a young Izumi Curtis as she fights to gain a deeper understanding of alchemy. Explore the legendary friendship shared by Mustang and Hughes and watch them grow from military school rivals into hardened brothers transformed by the horrors of the Ishvalan War. You thought you knew the whole story. You thought all the tales were told. The Fullmetal Alchemist: Brotherhood OVA Collection offers proof: You were wrong. 

(Source: FUNimation)",8.01,546,1288,143301,68008,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",4,manga,908,pg_13,"[{'id': 4, 'name': 'Bones'}]",30,,,2009.0,summer,4390.0,101866.0,2540.0,978.0,33637.0,143411.0,0.9755,0.0245
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,2006-01-27,2006-01-27,"Compilation movie of the ""Individual Eleven"" story from Ghost in the Shell: SAC 2nd Gig series.

(Source: AniDB)",8.0,567,3590,27315,10219,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,unknown,9706,r,"[{'id': 10, 'name': 'Production I.G'}]",31,,,2006.0,winter,574.0,16085.0,392.0,275.0,10004.0,27330.0,0.9756,0.0244
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,2008-06-25,2008-06-25,"Special episode based on manga Navigation 39 entitled ""The Secret Place"". Its action takes place between episodes 5 and 6 of Aria the Origination.

Akari and President Aria take a walk in the eastern part of Neo-Venezia. The are spotted by Akatsuki, who follows them to try to greet Akari. They eventually end up at St Mark's Basilica, where Akari has a secret place, which is discovered by Akatsuki, Aika, and Alice. 

(Source: Wikipedia)",7.98,583,4139,19747,8852,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,unknown,1461,g,"[{'id': 34, 'name': 'Hal Film Maker'}]",32,,,2008.0,spring,352.0,12573.0,289.0,233.0,6303.0,19750.0,0.9736,0.0264
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,2017-05-26,2017-05-26,A special included with the 6th DVD/BD volume of Yuri!!! on ICE. It focuses on an exhibition routine performed by Yuri Plisetsky.,7.97,604,2104,71614,30053,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 30, 'name': 'Sports'}]",1,original,152,pg_13,"[{'id': 569, 'name': 'MAPPA'}]",33,,,2017.0,spring,1250.0,48255.0,504.0,528.0,21368.0,71905.0,0.9856,0.0144
645,Hikaru no Go: Hokuto Hai e no Michi,2004-01-03,2004-01-03,"Hikaru is given a phone call asking him to appear in the Japan/China/Korea Junior's Tournament but he finds out he will have to take place in a preliminary tournament to choose Japan's three contestants. Upon discussing this with Akira, he discovers that Akira has already been chosen for the tournament and will not be taking place in the preliminaries. Hikaru then decides not to visit Akira's Go Salon until he takes his place on the team with Akira. That may be tougher than originally planned, as not only does Hikaru have to battle with old friends for one of two coveted spots, but he may have a new challenger, in a promising player from the Kansai Go Institute. 

(Source: ANN)",7.96,612,3956,22096,11851,white,special,finished_airing,"[{'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",1,manga,4620,g,"[{'id': 1, 'name': 'Studio Pierrot'}]",34,,,2004.0,winter,372.0,17015.0,198.0,181.0,4349.0,22115.0,0.9829,0.0171
16001,Kokoro Connect: Michi Random,2012-11-19,2012-12-10,"Not long after putting the previous supernatural incident behind them, the members of Yamaboshi Academy's Student Cultural Society (StuCS) must deal with Fuusenkazura's newest trial—emotion transmission. This phenomenon allows the club members to hear each others' true thoughts, but with one catch: the timing, sender, and recipient are all completely random. To make matters worse, the club's supervisor, Ryuuzen Gotou, may have to step down due to his responsibilities for the upcoming school year. With emotions running high and Valentine's Day around the corner, the seemingly close bonds of the StuCS will be tested when their true feelings for each other are laid bare.

[Written by MAL Rewrite]",7.96,616,797,240460,157690,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",4,light_novel,1620,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",35,,,2012.0,fall,4011.0,201384.0,2046.0,1353.0,31759.0,240553.0,0.9859,0.0141
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",2008-07-16,2008-07-16,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen is set in an alternate reality where Tomoya Okazaki dates his junior, Tomoyo Sakagami.

Tomoyo has been elected to be the school's next Student Council President. This is great news as she can now work toward her goal of preventing the school's cherry blossom trees from being axed. Although Tomoya is ecstatic for her, given his reputation as a delinquent in school, his relationship with Tomoyo is making them the subject of gossip around the campus, which can potentially compromise her standing as Student Council President. The school community's disapproval of their relationship becomes more apparent when the Student Council's Vice-President and even the school's administration warn Tomoya to distance himself from Tomoyo.

With the bad atmosphere widening the rift between Tomoya and Tomoyo, will Tomoya succumb to societal pressure and do as they say, or will their love for each other rise above it all?

[Written by MAL Rewrite]
",7.95,620,662,284461,189657,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,visual_novel,1500,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",36,,,2008.0,summer,2231.0,255622.0,1020.0,772.0,25002.0,284647.0,0.9937,0.0063
11113,Usagi Drop Specials,2011-10-28,2012-01-27,"Happa no Suizokukan
One morning, Daikichi Kawachi finds Rin Kaga eagerly crafting fish out of autumn leaves. Wanting to spur her newfound interest, Daikichi helps Rin learn more about the beautiful and diverse animals that live under the sea.

Santa-san e
Spending their first Christmas together, Daikichi and Rin prepare to welcome Santa Claus and his reindeer.

Osora ni Mankai
With the cherry blossoms in full bloom, Rin wants to go flower watching the next day with Daikichi alongside Kouki and Yukari Nitani. However, the forecast of a spring storm may dampen their plans.

Kaeri Michi
After their visit to a summer festival, Kouki is still energetic and wishes to look around more. Daikichi decides to take the group on a quick detour before heading home.

[Written by MAL Rewrite]

",7.95,631,2234,65259,38102,white,special,finished_airing,"[{'id': 43, 'name': 'Josei'}, {'id': 36, 'name': 'Slice of Life'}]",4,manga,300,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",37,,,2011.0,fall,1194.0,52766.0,808.0,389.0,10127.0,65284.0,0.9817,0.0183
7338,Darker than Black: Kuro no Keiyakusha Gaiden,2010-01-27,2010-07-21,"Fleeing from the consequences of his decision at the Hell's Gate, superpowered Contractor Hei and his companion Yin take refuge in a quiet inn, adopting the guise of a married couple in order to not draw suspicion. In an attempt to recover from recent events, Hei befriends the inn's other guests. He discovers that one of them is a fellow Contractor tasked with killing him. Their resulting encounter spells disaster for both Hei and Yin, who are forced to fight for their lives and grapple with the emotional wounds sustained in their previous life together.

[Written by MAL Rewrite]",7.93,646,798,239083,132949,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",4,original,1440,r,"[{'id': 4, 'name': 'Bones'}]",38,,,2010.0,winter,5561.0,183285.0,2907.0,1594.0,45835.0,239182.0,0.9812,0.0188
29893,Aria the Avvenire,2015-09-26,2015-09-26,"Now that Akari Mizunashi is a Prima Undine and head of the Aria Company with her own apprentice, Ai Aino, she can't help but reminisce about her time as a Single. She has new responsibilities and much less time on her hands, but these changes bring with them new forms of miracles that Neo Venezia can give. Growing up into new roles is hard, but Akari can always count on the friends she's made on Aqua in times of need.

[Written by MAL Rewrite]
",7.91,675,3802,24157,9175,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",3,manga,1287,g,"[{'id': 333, 'name': 'TYO Animations'}]",39,,,2015.0,summer,1006.0,11876.0,496.0,323.0,10532.0,24233.0,0.9662,0.0338
26213,Free! Eternal Summer: Kindan no All Hard!,2015-03-18,2015-03-18,Unaired episode included with volume 7 of the Blu-ray/DVD.,7.9,707,1873,86165,41661,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1440,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",40,,,2015.0,winter,1701.0,65957.0,771.0,1012.0,16729.0,86170.0,0.9793,0.0207
36215,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,2017-08-26,2017-08-26,"The words that Gold Roger, the King of the Pirates, uttered just before his death excited the masses and the world has entered a Great Pirate Era! There is a group of young pirates who are about to set sail on the Grand Line. Monkey D. Luffy, a rubber man. Roronoa Zoro aka “Pirate Hunter.” Usopp, a sniper. Sanji, a seafaring cook. And “Cat Burglar” Nami. They, the Straw Hats, all place a foot upon a barrel and make their vows before their next journey across the great ocean. Luffy shouts “In order to be the King of the Pirates!” A decade ago in the Windmill Village... A little boy Luffy was enthralled with a pirate boss Red-Haired Shanks. But a group of mountain bandits shows up and makes fun of the pirates. “Why didn't you fight them?!” Luffy yells out angrily but Shanks says that it's nothing worth getting mad over. At that time, Luffy snatches the Gum-Gum Fruit from a treasure box and eats it and as a result, his entire body becomes rubber and he loses the ability to swim for the rest of his life! A few days later, Luffy is surrounded by the mountain bandits again and Shanks comes to help. “No matter what the reason, anyone who hurts my friends has to pay!!” Shanks and his pirate crew are incredibly strong and they beat down the mountain bandits. Higuma, the head of the mountain bandits, runs away kidnapping Luffy and heads for the sea. However, they encounter a local Sea Monster there and are attacked. Luffy is in a desperate situation... But again, Shanks saves the day. He outstares the Sea Monster and chases it away but in exchange, he loses his left arm... When Shanks leaves the village, he leaves his straw hat with Luffy. “Come bring it back to me someday! Once you've become a great pirate!” 10 years later, Luffy has grown up strong and he sets out for an adventure on a small boat. He again encounters the local Sea Monster for that fateful day. However, Luffy takes it down with a single blow of Gum-Gum Pistol. Luffy’s journey to become the King of the Pirates now begins!

(Source: Crunchyroll)",7.89,720,3371,30649,16153,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,6375,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",41,,,2017.0,summer,809.0,24742.0,268.0,268.0,4731.0,30818.0,0.9826,0.0174
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,2014-08-30,2014-08-30,"After suffering great personal loss during the battle of Marineford, Monkey D. Luffy finds himself stranded on Rusukaina, a treacherous island crawling with huge and dangerous creatures. There, he has committed himself to a two-year stretch of training to learn ""Haki,"" the energy that combatants can use to grant themselves a variety of abilities in battle.

Luffy is jerked away from his otherwise peaceful training by the abduction of Sandersonia and Marigold, sisters of his friend and ally Boa Hancock. With Boa's aid, Luffy seeks to track down the infamous pirate responsible for the kidnapping, a man whose recent prison break is the result of Luffy's own reckless actions. Luffy must use his developing grasp of Haki to defeat this new foe while coming to terms with his overbearing grief in the process.

[Written by MAL Rewrite]
",7.88,724,2021,76715,46697,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6420,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",42,,,2014.0,summer,1173.0,67253.0,407.0,327.0,7564.0,76724.0,0.9904,0.0096
8408,Durarara!! Specials,2010-08-25,2011-02-23,"Celty Sturluson is tasked to deliver a suspicious red handbag as part of her courier duties—the problem is: it is being sought by several organizations. As she makes her way through Ikebukuro toward the place the bag is supposed to be brought to, she is chased by mysterious men speaking a foreign language, and her package ends up dragging many of the city's residents into the conflict.

Subsequently, famous actor Yuuhei Hanejima has just arrived in Ikebukuro as part of a special TV program, searching for the best couple to give them a chance to appear in one of his movies. However, Yuuhei Hanejima is actually a stage name for Kasuka Heiwajima, Shizuo's younger brother, and when an anonymous internet user threatens to kill the superstar, this user learns the weight of what that relationship means. Moreover, Shizuo discovers that the one responsible for the attempted attack is the meddlesome pest that he loathes with a burning passion.

[Written by MAL Rewrite]",7.87,744,1183,159391,89203,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",2,light_novel,1431,r,"[{'id': 112, 'name': ""Brain's Base""}]",43,,,2010.0,summer,3112.0,128370.0,1890.0,838.0,25220.0,159430.0,0.9829,0.0171
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon Desu,2022-01-19,2022-01-19,Special episode bundled with the fifth Blu-ray and DVD volume.,7.87,746,2734,45042,9799,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1420,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",44,,,2022.0,winter,1349.0,13454.0,385.0,81.0,29774.0,45043.0,0.9897,0.0103
