id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
15591,Joshiraku OVA,2013-02-08,2013-02-08,OVA episode bundled with fifth volume of manga.,7.4,1991,4128,19878,9697,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1420,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",211,,,2013.0,winter,302.0,13862.0,209.0,129.0,5390.0,19892.0,0.983,0.017
38357,Majimoji Rurumo: Kanketsu-hen,2019-07-09,2019-07-09,Bundled with the with the ninth limited edition volume of the Majimoji Rurumo: Houkago no Mahou Chuugakusei manga.,7.4,1997,6020,7930,3455,gray,ova,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1500,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",212,,,2019.0,summer,231.0,4856.0,95.0,106.0,2661.0,7949.0,0.9747,0.0253
14575,Minami-ke Omatase,2012-10-05,2012-10-05,Minami-ke OVA bundled with the 10th volume of the manga.,7.4,1999,3837,23555,11532,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1500,pg_13,"[{'id': 91, 'name': 'feel.'}]",213,,,2012.0,fall,1055.0,15696.0,382.0,184.0,6239.0,23556.0,0.976,0.024
8857,Nichijou: Nichijou no 0-wa,2011-03-12,2011-03-12,"While the title suggests a story of simple, everyday school life, the contents are more the opposite. The setting is a strange school where you may see the principal wrestle a deer or a robot's arm hide a rollcake. However there are still normal stories, like making a card castle or taking a test you didn't study for.",7.4,2001,2022,76653,40953,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1361,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",214,,,2011.0,winter,1099.0,57821.0,601.0,311.0,16866.0,76698.0,0.9881,0.0119
20977,Tonari no Seki-kun OVA,2014-01-04,2014-01-04,OVA of Tonari no Seki-kun bundled with the fifth manga volume.,7.4,2015,3090,36226,21565,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,manga,780,g,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",215,,,2014.0,winter,388.0,30937.0,241.0,111.0,4553.0,36230.0,0.9903,0.0097
10075,Naruto x UT,2011-01-01,2011-01-01,"All-new animation offered throughout UNIQLO clothing stores in Japan on January 1, 2011. The DVD contains an exclusive version of Mayonaka Orchestra, by the Japanese rock band Aqua Timez. A limited number of the DVDs was offered as presents to people who bought UNIQLO's Naruto graphic T-shirts online or in their stores.

(Source: ANN, edited)",7.39,2019,2670,47530,23215,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,363,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}]",216,,,2011.0,winter,797.0,37211.0,408.0,374.0,8786.0,47576.0,0.9836,0.0164
32485,Prison School: Mad Wax,2016-03-04,2016-03-04,"The OVA featured the previously unanimated ""Mad Wax"" arc from the manga.

Bundled with a limited edition of the manga's 20th volume.",7.39,2021,1367,132301,79024,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1533,r+,"[{'id': 7, 'name': 'J.C.Staff'}]",217,,,2016.0,winter,1849.0,111983.0,658.0,432.0,17829.0,132751.0,0.9918,0.0082
7858,Sora no Otoshimono: Project Pink,2010-09-09,2010-09-09,"The gang goes to an indoor swimming pool for some fun in the sun.  As expected, all hell breaks loose when Tomoki goes on one of his perverted missions.

Meanwhile, Nymph is having some issues with the loss of her master and considers asking Tomoki to be her replacement master.

This episode was not aired on TV because it was deemed too dangerous...",7.39,2027,1678,101854,56314,gray,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1440,pg_13,"[{'id': 88, 'name': 'AIC ASTA'}]",218,,,2010.0,summer,1620.0,83104.0,684.0,485.0,15996.0,101889.0,0.9885,0.0115
8457,Yozakura Quartet: Hoshi no Umi,2010-10-08,2011-11-09,"An OVA based on the Hoshi no Umi arc of the manga spanning chapters 26-34. 

This arc focuses on Rin Azuma, a Jiang-Shi yokai resident of Sakurashin adjusting to her new life in the city and working for a ramen shop. One day her former friend Zakuro Kurumaki invades Sakurashin to capture Rin and convince her to join her in destroying the city with the other yokai hunters as well as Enjin Hiizumi, the main antagonist of the series. Akina Hiizumi and the other members of the Hiizumi Life Counseling Office take action to save Rin, 'tune' the yokai controlling Zakuro and protect the city.

(Source: ANN)
",7.39,2035,3080,36563,14783,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",3,manga,1722,pg_13,"[{'id': 103, 'name': 'Tatsunoko Production'}]",219,,,2010.0,fall,1588.0,20332.0,840.0,464.0,13351.0,36575.0,0.9643,0.0357
1393,Future GPX Cyber Formula Zero,1994-04-01,1995-02-01,"A freak accident during the 12th Cyber Formula World Grand Prix causes Hayato Kazami to miss the rest of the season, and critically injures both his body and his will to continue racing. Hayato's longtime friend, Asuka Sugo, helps nurse him back to health, and in return he proposes to her and promises her that he would never race again. But as time goes on, Hayato begins to doubt whether he really wants to retire, and decides to make a comeback after all. And with the 13th Cyber Formula World Grand Prix now underway, he must struggle to regain his racing form; regain the trust of Asuka, whose promise he broke; and thwart the malicious intents of Henri Clayton. All the while, the reason behind Hayato's accident begins to unveil itself: the ""Zero Zone.""

(Source: ANN)",7.39,2050,9259,2347,1001,white,ova,finished_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",8,original,1800,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",220,,,1994.0,spring,64.0,1439.0,39.0,74.0,730.0,2346.0,0.9518,0.0482
4312,Hokuto no Ken: Toki-den,2008-03-26,2008-03-26,"The fourth part of the new Hokuto no Ken pentalogy (3 movies, 2 OVAs). ",7.39,2053,6114,7622,3309,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 17, 'name': 'Martial Arts'}]",1,unknown,3420,r,"[{'id': 77, 'name': 'APPP'}]",221,,,2008.0,winter,202.0,4639.0,118.0,106.0,2564.0,7629.0,0.9706,0.0294
666,JoJo no Kimyou na Bouken,1993-11-19,1994-11-18,"Kujo Jotaro is a normal, popular Japanese high-schooler, until he thinks that he is possessed by a spirit, and locks himself in prison. After seeing his grandfather, Joseph Joestar, and fighting Joseph's friend Muhammad Abdul, Jotaro learns that the ""Spirit"" is actually Star Platinum, his Stand, or fighting energy given a semi-solid form. Later, his mother gains a Stand, and becomes sick. Jotaro learns that it is because the vampire Dio Brando has been revived 100 years after his defeat to Jonathan Joestar, Jotaro's great-great-grandfather. Jotaro decides to join Joseph and Abdul in a trip to Egypt to defeat Dio once and for all.",7.39,2054,1690,101020,42898,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",6,manga,2100,r,"[{'id': 77, 'name': 'APPP'}]",222,,,1993.0,fall,4479.0,59882.0,2081.0,2647.0,32229.0,101318.0,0.9533,0.0467
389,Karas,2005-03-25,2007-10-26,"The world of the humans and the world of the demons (youkai) have overlapped one another, leaving humans to walk the streets of life as they normally would, while demons walk, hidden from the naked eye, down the very same streets. A seemingly young woman named Yurine and her servant, the Karas (from the Japanese word for ""Crow""), have long maintained order and balance between the overlapped worlds, ultimately keeping the demons from interrupting the lives of humans. However, humans have come to forget and jest at the existence of demons, and no longer understand the privilege it is to live without fear. Disgusted by this arrogance, an old Karas turns his back on the laws he had once upheld, and in his human form, named Eko, he creates an army of Mikura, or mechanized demons, to ready an attack on the human race.

A young man named Otoha inherits the powers of the Karas and takes his place at the side of Yurine, who claims that his soul called out for her while he lived the life of a human. They live in the world of the demons. It is now up to Otoha to prove himself as a Karas, and restore the balance that Eko threatens to upset.

Meanwhile, a superstitious police officer named Sagisaka and his rational new recruit, Kure, follow the trail of the murders dealt by Eko's Mikura, as well as the trail of a rogue Mikura named Nue. The prophecy unfolds from here into a grave revelation for all in the city.

(Source: Wikipedia)",7.39,2055,2329,60714,26147,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",6,original,1800,r,"[{'id': 103, 'name': 'Tatsunoko Production'}]",223,,,2005.0,winter,2216.0,32882.0,2345.0,2062.0,21229.0,60734.0,0.9274,0.0726
10209,Kore wa Zombie Desu ka? OVA,2011-06-10,2012-04-24,Two OVAs released with the 8th and 10th volumes of the original novel. They fall chronologically between the first and second seasons.,7.39,2056,1419,124899,69026,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 37, 'name': 'Supernatural'}]",2,light_novel,1495,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",224,,,2011.0,spring,3661.0,100941.0,1953.0,903.0,17475.0,124933.0,0.9771,0.0229
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,2017-03-29,2017-03-29,An unaired episode bundled with the seventh Blu-ray volume of the  Amanchu! anime series.,7.38,2059,4654,14960,7164,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1420,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",225,,,2017.0,winter,294.0,10111.0,149.0,132.0,4291.0,14977.0,0.9812,0.0188
10703,Detective Conan OVA 11: A Secret Order from London,2011-05-30,2011-05-30,"Diana invites Kogorou and Ran to London, but since Conan cannot travel with his invented name, Ai gives him a temporary antidote, letting him travel as Kudou Shin'ichi. Together with Professor Agasa they are on a plane to London.

Back in Japan, Ai now lives with Ayumi. Near their apartment, a suspicious man clothed in black named Kurokawa Youji has been trying to track down and now has found Ai. Shortly after Mitsuhiko notices a picture in a magazine of a foreign actress named Grace Aihara, who looks exactly like Ai, Conan calls, ominously instructing Mitsuhiko to keep Ai away from the Professor's house. And so, Mitsuhiko and Genta go about trying to protect Ai...

(Source: foo2)",7.38,2061,5126,11853,5690,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1500,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",226,,,2011.0,spring,158.0,9334.0,121.0,136.0,2110.0,11859.0,0.9783,0.0217
10765,Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,2002,2002,Alternate version of the story featured in episode 64 of Hikaru no Go.,7.38,2066,6531,6440,2813,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1725,g,"[{'id': 1, 'name': 'Studio Pierrot'}]",227,,,-1.0,NIL,126.0,4620.0,79.0,82.0,1537.0,6444.0,0.975,0.025
14753,Hori-san to Miyamura-kun,2012-09-26,2021-05-25,"Within everyone there exists a side preferably kept hidden, even from close friends. For the smart and popular Kyouko Hori, it's the fact that she has to do all the housework and care for her little brother, Souta, because of her parents' busy work schedules. For the gentle Izumi Miyamura, whom everybody sees as an otaku, it's his nine hidden piercings and large body tattoo.

So what happens when they accidentally discover each other's hidden sides? Sharing parts of themselves that they couldn't with anyone else, strong bonds of friendship soon begin to form between Miyamura and Hori, as well as those around them. As their hidden personas start to dissipate, they slowly learn how to open up to others.

[Written by MAL Rewrite]",7.38,2067,1717,98760,34690,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",6,web_manga,1380,pg_13,"[{'id': 3, 'name': 'Gonzo'}, {'id': 346, 'name': 'Hoods Entertainment'}, {'id': 2188, 'name': 'Marone'}]",228,,,2012.0,summer,31555.0,17179.0,7416.0,3689.0,39017.0,98856.0,0.8877,0.1123
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,2016-06-03,2016-06-03,"For a rare occasion, the members of Libra have come out of the shadows to dine with an important guest: a royal next in line for the crown of his country. To show their visitor the finest that Hellsalem's Lot has to offer, the group decides to dine at Molzzogazza, the cream of the crop as far as restaurants go in the city.

As the success of this dinner may prove to be beneficial to Libra, Steven A. Starphase mounts the pressure on the team to be on its best behavior and avoid screw-ups. However, Steven has made one oversight. Molzzogazza, famous for its cuisine's indescribable and transcendent flavors, serves food so good that most people lose their minds eating it. Though the ragtag team may do their best to be cordial, the food is sure to unwind their composure, threatening the success of the dinner and leaving them unaware of an oncoming threat to the restaurant.

[Written by MAL Rewrite]",7.38,2072,3056,37196,17294,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1450,r,"[{'id': 4, 'name': 'Bones'}]",229,,,2016.0,spring,670.0,26397.0,387.0,178.0,9667.0,37299.0,0.9849,0.0151
20221,Minami-ke Natsuyasumi,2013-08-06,2013-08-06,"Second Minami-ke OVA bundled with the 11th volume of the manga.

Chiaki, Kana, and Haruka decide how to spend their last few days of summer together.  Kana struggles to finish her homework.",7.38,2073,4435,17036,8120,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1680,pg_13,"[{'id': 91, 'name': 'feel.'}]",230,,,2013.0,summer,379.0,11817.0,208.0,115.0,4516.0,17035.0,0.981,0.019
24227,Nisekoi OVA,2014-10-03,2015-04-03,"Episodes released on DVDs bundled with the 14th, 16th, and 17th volumes of the Nisekoi manga.",7.38,2075,1232,151416,84095,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",3,manga,1560,pg_13,"[{'id': 44, 'name': 'Shaft'}]",231,,,2014.0,fall,9605.0,115205.0,3135.0,1485.0,21996.0,151426.0,0.9695,0.0305
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,2003,2003,"The Seishun Academy Boys' Tennis team have gone off to the S.K.B Tennis Club for a one-day boot camp. The infamous ""training from Hell"" first tests the members as they run all the way up toward the mountainside club. Shortly after, they participate in specialized tennis practice that matches their specific playstyles. With the threat of Sadaharu Inui's new ""Marvelous Surprise Inui Juice Excellent"" awaiting any who fail to complete their daily tasks, the boys persevere through their exhaustion. 

A group of ill-mannered university students also arrive at the resort and demand to use the courts initially reserved for Seishun. Annoyed by their arrogance, Ryouma Echizen single-handedly challenges them to a match, with the winner claiming the right to the courts. Can the young freshman ""super rookie"" defeat the pompous team by himself?

[Written by MAL Rewrite]",7.38,2086,4640,15094,8031,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1800,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",232,,,-1.0,NIL,151.0,12662.0,90.0,111.0,2091.0,15105.0,0.9867,0.0133
35673,Yama no Susume: Omoide Present,2017-10-28,2017-10-28,"On the final day of summer vacation, Kokona Aoba is ready to spend some long-awaited time with her mother, but these plans are unfortunately canceled due to work. Opting to go outside instead, she takes a stroll down a familiar path—one where fond memories appear at every corner.

Later, in the middle of autumn, Hinata Kuraue and Aoi Yukimura are looking through a scrapbook of their childhood. Snooping around in Aoi's room, Hinata finds that she has kept a strange acorn as a keepsake, but doesn't remember the reason why. As its discovery dwells on her, a wave of old memories comes forth, causing her to reminisce about a forgotten event from her childhood. 

From time spent with loved ones to promises from the past, Yama no Susume: Omoide Present follows the three girls as they cherish old memories while crafting entirely new ones to remember.

[Written by MAL Rewrite]",7.38,2091,5237,11136,4686,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1617,pg_13,"[{'id': 441, 'name': '8bit'}]",233,,,2017.0,fall,312.0,6552.0,145.0,113.0,4052.0,11174.0,0.9769,0.0231
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,2015-03-25,2015-03-25,Arata is set to be expelled! The only way to save himself is to be taught more about the magic archives from the Trinity Seven themselves.,7.37,2108,1415,125289,67485,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1600,pg_13,"[{'id': 1569, 'name': 'Seven Arcs Pictures'}]",234,,,2015.0,winter,2279.0,102369.0,750.0,457.0,19433.0,125288.0,0.9904,0.0096
1919,Urusei Yatsura OVA,1985-09-24,1991-06-21,"The adventures of Lum, Ataru, Ten, and all the gang from Tomobiki continue in an assortment of new – but no less weird – stories. 

Watch as Lum, Ataru, and Shinobu encounter a rabbit-clad youth, enter the Room of Destiny, and get a glimpse into their futures in ""Inaba the Dreammaker,"" or see Ran's plans to use a sherbet cone-producing bird to open a sherbet shop one hot Tokyo summer go terribly awry in “Raging Sherbet.” Ataru has yet another bad experience with Lum's cooking in ""I Howl at the Moon"".

(Source: ANN)",7.37,2110,6890,5640,2020,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",11,manga,1950,pg_13,"[{'id': 11, 'name': 'Madhouse'}, {'id': 37, 'name': 'Studio Deen'}, {'id': 207, 'name': 'Magic Bus'}]",235,,,1985.0,summer,235.0,2883.0,189.0,128.0,2214.0,5649.0,0.9439,0.0561
18177,Yowamushi Pedal: Special Ride,2013-08-08,2013-08-08,"Sakamichi Onoda is an otaku who just wants to find more people to join the recently disbanded anime club with him. However, when a couple cyclists spy his skill in riding the bulky mamachari bike he's had since youth, they attempt to convince him to join the bicycle racing club instead. 

An OVA bundled with the 29th volume of the comic book.",7.37,2113,4344,17878,8657,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1245,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",236,,,2013.0,summer,294.0,13480.0,149.0,160.0,3801.0,17884.0,0.9827,0.0173
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,2006-03-15,2006-03-15,"One day Mori Kogoro's private detective agency receives a blackmail call. It turns out that the caller has dialed the wrong number. Conan is able to identify the voice on the phone, it's similar to that of his old friend Heiji, who's also a high school detective but in Osaka. They join once again forces to solve the case and find the jewel which was stolen. 

But they are not the only ones who are after the jewel. The notorious master thief Kaitou Kid has taken an interest in this piece, which is worth 100,000,000 Yen, as well and now it's up to Heiji and Conan to be the first to find the culprit and acquire the jewel. 

(Source: AniDB) ",7.37,2122,4684,14670,7306,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1380,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",237,,,2006.0,winter,162.0,12004.0,126.0,120.0,2268.0,14680.0,0.9832,0.0168
207,Lodoss-tou Senki,1990-06-30,1991-11-23,"Created from the aftermath of the last great battle of the gods, Lodoss and its kingdoms have been plagued by war for thousands of years. As a quiet peace and unity finally become foreseeable over the land, an unknown evil begins to stir. An ancient witch has awakened, bent on preserving the island of Lodoss by creating political unbalance throughout the many kingdoms and keeping any one from maintaining central control. Only a mixed-race party of six young champions, led by the young warrior Parn, stand between this new threat and Lodoss' descent back into the darkness of war and destruction. 

(Source: ANN) ",7.37,2133,2372,59144,21217,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,novel,1500,r,"[{'id': 11, 'name': 'Madhouse'}]",238,,,1990.0,spring,3310.0,26697.0,2089.0,1776.0,25368.0,59240.0,0.9348,0.0652
3268,Mai-Otome 0: S.ifr,2008-02-21,2008-11-21,"This is the prequel of My-Otome, which predates the events before the My-Otome Series. In this series, it focuses upon the origins of Lena Sayers, the mother of Arika Yumemiya and former bearer of Lofty Crimson Jade / Blue Sky Sapphire GEM, and Sifr Fran, the biological mother of Nina Wáng and the former queen of Windbloom Kingdom, as well as the origins of Schwartz, Aswad, and the Garderobe Academy and its Five Columns. The kidnapping of Sifr and the powerful revelation of Lena's GEM will soon fatefully determine the outcome of the future for themselves and the others around them.

(Source: ANN)",7.37,2135,4818,13750,6881,white,ova,finished_airing,"[{'id': 24, 'name': 'Sci-Fi'}]",3,original,1680,r+,"[{'id': 14, 'name': 'Sunrise'}]",239,,,2008.0,winter,497.0,9503.0,379.0,234.0,3141.0,13754.0,0.9554,0.0446
8756,Bishoujo Senshi Sailor Moon Memorial,1998-08-07,1999-05-21,"A summary of each season of the Sailor Moon franchise, narrated by various Sailor Moon characters.",7.36,2138,4515,16251,5652,white,ova,finished_airing,"[{'id': 6, 'name': 'Demons'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",5,manga,5400,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",240,,,1998.0,summer,350.0,10156.0,279.0,232.0,5248.0,16265.0,0.9686,0.0314
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,2020-04-03,2020-04-03,"Bundled with the limited edition volume 16.

The episode features an original premise where Fumino, Mafuyu, Uruka, Rizu, and Asumi are taking part in a wedding ceremony.

(Source: MAL News)",7.36,2140,3211,33822,16354,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1420,pg_13,"[{'id': 1873, 'name': 'Silver'}, {'id': 1874, 'name': 'Arvo Animation'}]",241,,,2020.0,spring,1044.0,23555.0,322.0,116.0,8860.0,33897.0,0.9871,0.0129
4138,Chiisana Penguin Lolo no Bouken,1986,1987,"Lolo is a penguin who loves to explore. With his friend Pepe, he has wonderful adventures. They discover together the wonders of their world from a puppy called Don and his owner a scientist who is studying the Antarctic environment. They also discover that not everything in their world is friendly when they get stranded far from home. Yet with luck and the brave Lolo in the lead, anything can happen.

(Source: ANN) ",7.36,2143,8811,2805,1560,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",3,original,1800,g,"[{'id': 18, 'name': 'Toei Animation'}]",242,,,-1.0,NIL,36.0,2298.0,23.0,66.0,388.0,2811.0,0.9683,0.0317
13469,Hyouka: Motsubeki Mono wa,2012-07-08,2012-07-08,"It's another regular day, with Houtarou Oreki sitting at home as usual; that is until his sister Tomoe ropes him into working as a lifeguard at the local swimming pool. Upon reaching the pool, Oreki coincidentally meets the other members of the Classics Club. Eru Chitanda notices that a white object that was on a woman's ear a while ago suddenly disappeared, which leaves her curious about the mystery behind it.

Hyouka: Motsubeki Mono wa features Oreki and the rest of the Classics Club as they have fun at the pool and solve the mystery that has piqued Chitanda's curiosity.

[Written by MAL Rewrite]",7.36,2148,1121,166957,101701,white,ova,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,light_novel,1532,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",243,,,2012.0,summer,1627.0,142394.0,839.0,357.0,21837.0,167054.0,0.9928,0.0072
24781,Imawa no Kuni no Alice (OVA),2014-10-15,2015-02-16,"Ryouhei Arisu is a high school student with no ambitions and just wants to escape from what he feels is a meaningless reality. One night when he is with his two friends Daikichi Karube and Chouta Segawa, they see an abnormally large firework shoot into the sky, an event which signals a permanent change in their lives.

Blinded by the incredibly bright explosion, the three find themselves transported to what is known as the Borderland. The only inhabitants of this world are participants of a deadly game where specific tasks must be accomplished if they wish to survive. As the three begin playing to determine how they can get back home, Ryouhei finds himself feeling alive for the very first time in his life.

[Written by MAL Rewrite]",7.36,2149,2716,45618,18769,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",3,manga,1380,r,"[{'id': 300, 'name': 'SILVER LINK.'}, {'id': 957, 'name': 'Connect'}]",244,,,2014.0,fall,2528.0,24077.0,1045.0,636.0,17338.0,45624.0,0.9632,0.0368
