id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,favorite_ranking
23273,Shigatsu wa Kimi no Uso,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/67177.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/67177l.jpg'}",2014-10-10,2015-03-20,"Music accompanies the path of the human metronome, the prodigious pianist Kousei Arima. But after the passing of his mother, Saki Arima, Kousei falls into a downward spiral, rendering him unable to hear the sound of his own piano.
 
Two years later, Kousei still avoids the piano, leaving behind his admirers and rivals, and lives a colorless life alongside his friends Tsubaki Sawabe and Ryouta Watari. However, everything changes when he meets a beautiful violinist, Kaori Miyazono, who stirs up his world and sets him on a journey to face music again.

Based on the manga series of the same name, Shigatsu wa Kimi no Uso approaches the story of Kousei's recovery as he discovers that music is more than playing each note perfectly, and a single melody can bring in the fresh spring air of April.

[Written by MAL Rewrite]",8.67,56.0,21,1882287,1128883,white,2014-03-21T13:04:16+00:00,2022-03-22T13:19:08+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",22,"{'year': 2014, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:20'}",manga,1375,pg_13,Winner in the anime division of the 2016 Sugoi Japan® Awards.,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '98827', 'completed': '1365098', 'on_hold': '50630', 'dropped': '46037', 'plan_to_watch': '322242'}, 'num_list_users': 1882834}",11
38000,Kimetsu no Yaiba,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1286/99889.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1286/99889l.jpg'}",2019-04-06,2019-09-28,"Ever since the death of his father, the burden of supporting the family has fallen upon Tanjirou Kamado's shoulders. Though living impoverished on a remote mountain, the Kamado family are able to enjoy a relatively peaceful and happy life. One day, Tanjirou decides to go down to the local village to make a little money selling charcoal. On his way back, night falls, forcing Tanjirou to take shelter in the house of a strange man, who warns him of the existence of flesh-eating demons that lurk in the woods at night.

When he finally arrives back home the next day, he is met with a horrifying sight—his whole family has been slaughtered. Worse still, the sole survivor is his sister Nezuko, who has been turned into a bloodthirsty demon. Consumed by rage and hatred, Tanjirou swears to avenge his family and stay by his only remaining sibling. Alongside the mysterious group calling themselves the Demon Slayer Corps, Tanjirou will do whatever it takes to slay the demons and protect the remnants of his beloved sister's humanity.

[Written by MAL Rewrite]",8.56,87.0,9,2315781,1562275,white,2018-07-21T05:29:59+00:00,2022-03-22T13:42:22+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",26,"{'year': 2019, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '23:30'}",manga,1420,r,The anime covers chapters 1 to 53 of the manga.,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '192048', 'completed': '1905271', 'on_hold': '33899', 'dropped': '29049', 'plan_to_watch': '168507'}, 'num_list_users': 2328774}",12
28851,Koe no Katachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1122/96435.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1122/96435l.jpg'}",2016-09-17,2016-09-17,"As a wild youth, elementary school student Shouya Ishida sought to beat boredom in the cruelest ways. When the deaf Shouko Nishimiya transfers into his class, Shouya and the rest of his class thoughtlessly bully her for fun. However, when her mother notifies the school, he is singled out and blamed for everything done to her. With Shouko transferring out of the school, Shouya is left at the mercy of his classmates. He is heartlessly ostracized all throughout elementary and middle school, while teachers turn a blind eye.

Now in his third year of high school, Shouya is still plagued by his wrongdoings as a young boy. Sincerely regretting his past actions, he sets out on a journey of redemption: to meet Shouko once more and make amends.

Koe no Katachi tells the heartwarming tale of Shouya's reunion with Shouko and his honest attempts to redeem himself, all while being continually haunted by the shadows of his past.
 
[Written by MAL Rewrite]",8.96,14.0,19,1903702,1315469,white,2014-12-15T08:00:46+00:00,2022-03-22T13:37:52+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",,manga,7803,pg_13,Winner of the Excellence Award on the 20th Japan Media Arts Festival.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '38606', 'completed': '1619978', 'on_hold': '5304', 'dropped': '2555', 'plan_to_watch': '237236'}, 'num_list_users': 1903679}",13
2001,Tengen Toppa Gurren Lagann,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/5123.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/5123l.jpg'}",2007-04-01,2007-09-30,"Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above.

In the aftermath of the battle, the sky is now in plain view, prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon, they join the fight against the ""Beastmen,"" humanoid creatures that terrorize the remnants of humanity in powerful robots called ""Gunmen."" Although they face some challenges and setbacks, the trio bravely fights these new enemies alongside other survivors to reclaim the surface, while slowly unraveling a galaxy-sized mystery.

[Written by MAL Rewrite]",8.64,64.0,57,1415332,768857,white,2007-03-03T15:02:10+00:00,2022-03-22T12:46:14+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",27,"{'year': 2007, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '08:30'}",original,1460,pg_13,"Gurren Lagann received widespread critical acclaim since its release. The series received an Excellence Prize at the 2007 Japan Media Arts Festival. Its director Hiroyuki Imaishi received an individual award for ""Personal Best"" at the 12th Animation Kobe Festival that same year for his work on the series.

In 2008, during the 7th annual Tokyo Anime Awards held at the Tokyo International Anime Fair, Gurren Lagann won the ""Best Television Production"" award. In addition, the ""Best Character Design"" award was given to the character designer Atsushi Nishigori for his work on the anime.","[{'id': 6, 'name': 'Gainax'}]","{'status': {'watching': '83324', 'completed': '924364', 'on_hold': '64989', 'dropped': '49600', 'plan_to_watch': '294794'}, 'num_list_users': 1417071}",14
1,Cowboy Bebop,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/19644.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/19644l.jpg'}",1998-04-03,1999-04-24,"Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages his own troubled memories while taking care of Spike and the Bebop, their ship. The duo is joined by the beautiful con artist Faye Valentine, odd child Edward Wong Hau Pepelu Tivrusky IV, and Ein, a bioengineered Welsh Corgi.

While developing bonds and working to catch a colorful cast of criminals, the Bebop crew's lives are disrupted by a menace from Spike's past. As a rival's maniacal plot continues to unravel, Spike must choose between life with his newfound family or revenge for his old wounds.

[Written by MAL Rewrite]
",8.76,35.0,42,1569869,767603,white,2005-06-30T05:01:56+00:00,2022-03-22T13:54:09+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",26,"{'year': 1998, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '01:00'}",original,1440,r,"When Cowboy Bebop first aired in spring of 1998 on TV Tokyo, only episodes 2, 3, 7-15, and 18 were broadcast, it was concluded with a recap special known as Yose Atsume Blues. This was due to anime censorship having increased following the big controversies over Evangelion, as a result most of the series was pulled from the air due to violent content. Satellite channel WOWOW picked up the series in the fall of that year and aired it in its entirety uncensored. Cowboy Bebop was not a ratings hit in Japan, but sold over 19,000 DVD units in the initial release run, and 81,000 overall. Protagonist Spike Spiegel won Best Male Character, and Megumi Hayashibara won Best Voice Actor for her role as Faye Valentine in the 1999 and 2000 Anime Grand Prix, respectively.

Cowboy Bebop's biggest influence has been in the United States, where it premiered on Adult Swim in 2001 with many reruns since. The show's heavy Western influence struck a chord with American viewers, where it became a ""gateway drug"" to anime aimed at adult audiences.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '147538', 'completed': '893778', 'on_hold': '88691', 'dropped': '33721', 'plan_to_watch': '409269'}, 'num_list_users': 1572997}",15
2904,Code Geass: Hangyaku no Lelouch R2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/9391.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/9391l.jpg'}",2008-04-06,2008-09-28,"One year has passed since the Black Rebellion, a failed uprising against the Holy Britannian Empire led by the masked vigilante Zero, who is now missing. At a loss without their revolutionary leader, Area 11's resistance group—the Black Knights—find themselves too powerless to combat the brutality inflicted upon the Elevens by Britannia, which has increased significantly in order to crush any hope of a future revolt. 

Lelouch Lamperouge, having lost all memory of his double life, is living peacefully alongside his friends as a high school student at Ashford Academy. His former partner C.C., unable to accept this turn of events, takes it upon herself to remind him of his past purpose, hoping that the mastermind Zero will rise once again to finish what he started, in this thrilling conclusion to the series.

[Written by MAL Rewrite]
",8.91,19.0,46,1533052,1027797,white,2007-08-02T15:35:02+00:00,2022-03-22T13:15:27+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2008, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '17:00'}",original,1440,r,"Code Geass: Hangyaku no Lelouch R2 is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group CLAMP. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.

The series won: ""The Best TV Animation"" award at the thirteenth Animation Kobe event in 2008, and ""The Most Popular Anime"" award at the Animage 's 30th Annual Anime Grand Prix.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '47679', 'completed': '1275582', 'on_hold': '21613', 'dropped': '15162', 'plan_to_watch': '173838'}, 'num_list_users': 1533874}",16
20,Naruto,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/17405.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/17405l.jpg'}",2002-10-03,2007-02-08,"Moments prior to Naruto Uzumaki's birth, a huge demon known as the Kyuubi, the Nine-Tailed Fox, attacked Konohagakure, the Hidden Leaf Village, and wreaked havoc. In order to put an end to the Kyuubi's rampage, the leader of the village, the Fourth Hokage, sacrificed his life and sealed the monstrous beast inside the newborn Naruto.

Now, Naruto is a hyperactive and knuckle-headed ninja still living in Konohagakure. Shunned because of the Kyuubi inside him, Naruto struggles to find his place in the village, while his burning desire to become the Hokage of Konohagakure leads him not only to some great new friends, but also some deadly foes.

[Written by MAL Rewrite]",7.97,594.0,8,2415269,1598897,white,2005-11-11T01:19:57+00:00,2022-03-22T13:43:07+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",220,"{'year': 2002, 'season': 'fall'}","{'day_of_the_week': 'thursday', 'start_time': '19:30'}",manga,1404,pg_13,"Naruto received numerous awards during its airing, including the ""Best Full-Length Animation Program Award"" in the Third UStv Awards and the 38th ""Best Animated Show"" in IGN's Top 100 Animated Series.","[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '183845', 'completed': '1946524', 'on_hold': '80204', 'dropped': '117400', 'plan_to_watch': '92476'}, 'num_list_users': 2420449}",17
4181,Clannad: After Story,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1299/110774.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1299/110774l.jpg'}",2008-10-03,2009-03-27,"Clannad: After Story, the sequel to the critically acclaimed slice-of-life series Clannad, begins after Tomoya Okazaki and Nagisa Furukawa graduate from high school. Together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.

Time also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.

Based on the visual novel by Key and produced by Kyoto Animation, Clannad: After Story is an impactful drama highlighting the importance of family and the struggles of adulthood.

[Written by MAL Rewrite]",8.94,17.0,102,1060881,587330,white,2008-03-28T02:00:43+00:00,2022-03-22T13:46:16+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2008, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:59'}",visual_novel,1460,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '34046', 'completed': '728259', 'on_hold': '18972', 'dropped': '15090', 'plan_to_watch': '265482'}, 'num_list_users': 1061849}",18
40748,Jujutsu Kaisen (TV),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1171/109222.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1171/109222l.jpg'}",2020-10-03,2021-03-27,"Idly indulging in baseless paranormal activities with the Occult Club, high schooler Yuuji Itadori spends his days at either the clubroom or the hospital, where he visits his bedridden grandfather. However, this leisurely lifestyle soon takes a turn for the strange when he unknowingly encounters a cursed item. Triggering a chain of supernatural occurrences, Yuuji finds himself suddenly thrust into the world of Curses—dreadful beings formed from human malice and negativity—after swallowing the said item, revealed to be a finger belonging to the demon Sukuna Ryoumen, the ""King of Curses.""

Yuuji experiences first-hand the threat these Curses pose to society as he discovers his own newfound powers. Introduced to the Tokyo Metropolitan Jujutsu Technical High School, he begins to walk down a path from which he cannot return—the path of a Jujutsu sorcerer.

[Written by MAL Rewrite]",8.7,48.0,32,1741064,1064622,white,2019-11-20T09:38:26+00:00,2022-03-22T14:01:24+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2020, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '01:25'}",manga,1435,r,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '328150', 'completed': '1192982', 'on_hold': '33470', 'dropped': '17000', 'plan_to_watch': '177810'}, 'num_list_users': 1749412}",19
20583,Haikyuu!!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/76014.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/76014l.jpg'}",2014-04-06,2014-09-21,"Ever since having witnessed the ""Little Giant"" and his astonishing skills on the volleyball court, Shouyou Hinata has been bewitched by the dynamic nature of the sport. Even though his attempt to make his debut as a volleyball regular during a middle school tournament went up in flames, he longs to prove that his less-than-impressive height ceases to be a hindrance in the face of his sheer will and perseverance.

When Hinata enrolls in Karasuno High School, the Little Giant's alma mater, he believes that he is one step closer to his goal of becoming a professional volleyball player. Although the school only retains a shadow of its former glory, Hinata's conviction isn't shaken until he learns that Tobio Kageyama—the prodigy who humiliated Hinata's middle school volleyball team in a crushing defeat—is now his teammate.

To fulfill his desire of leaving a mark on the realm of volleyball—so often regarded as the domain of the tall and the strong—Hinata must smooth out his differences with Kageyama. Only when Hinata learns what it takes to be a part of a team will he be able to join the race to the top in earnest.

[Written by MAL Rewrite]
",8.45,136.0,38,1644672,1001287,white,2013-09-22T17:50:56+00:00,2022-03-22T13:40:36+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",25,"{'year': 2014, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '17:00'}",manga,1440,pg_13,Haikyuu!! adapts the first 8 volumes of Haruichi Furudate's manga of the same name.,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '106943', 'completed': '1263351', 'on_hold': '44052', 'dropped': '33552', 'plan_to_watch': '197670'}, 'num_list_users': 1645568}",20
11757,Sword Art Online,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/39717.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/39717l.jpg'}",2012-07-08,2012-12-23,"In the year 2022, virtual reality has progressed by leaps and bounds, and a massive online role-playing game called Sword Art Online (SAO) is launched. With the aid of ""NerveGear"" technology, players can control their avatars within the game using nothing but their own thoughts.

Kazuto Kirigaya, nicknamed ""Kirito,"" is among the lucky few enthusiasts who get their hands on the first shipment of the game. He logs in to find himself, with ten-thousand others, in the scenic and elaborate world of Aincrad, one full of fantastic medieval weapons and gruesome monsters. However, in a cruel turn of events, the players soon realize they cannot log out; the game's creator has trapped them in his new world until they complete all one hundred levels of the game.

In order to escape Aincrad, Kirito will now have to interact and cooperate with his fellow players. Some are allies, while others are foes, like Asuna Yuuki, who commands the leading group attempting to escape from the ruthless game. To make matters worse, Sword Art Online is not all fun and games: if they die in Aincrad, they die in real life. Kirito must adapt to his new reality, fight for his survival, and hopefully break free from his virtual hell.

[Written by MAL Rewrite]",7.2,2940.0,5,2694701,1862210,white,2011-10-09T11:25:17+00:00,2022-03-22T13:33:01+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}]",25,"{'year': 2012, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '00:00'}",light_novel,1420,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '96588', 'completed': '2311407', 'on_hold': '31912', 'dropped': '112092', 'plan_to_watch': '144667'}, 'num_list_users': 2696666}",21
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/79410.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/79410l.jpg'}",2016-04-04,2016-09-19,"When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things aren't looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]",8.25,271.0,23,1871703,1184237,white,2015-07-13T23:58:43+00:00,2022-03-22T13:43:50+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",25,"{'year': 2016, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '01:05'}",light_novel,1530,r,Re:Zero adapts the first 9 volumes of Tappei Nagatsuki's light novel series of the same title.,"[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '121560', 'completed': '1446470', 'on_hold': '40188', 'dropped': '45224', 'plan_to_watch': '224489'}, 'num_list_users': 1877931}",22
