id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,bypopularity_ranking
32281,Kimi no Na wa.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/87048.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/87048l.jpg'}",2016-08-26,2016-08-26,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]",8.87,23.0,11,2283898,1583131,white,2015-12-10T09:41:12+00:00,2022-03-22T13:44:28+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2016, 'season': 'summer'}",,original,6391,pg_13,Kimi no Na wa. won the LAFCA Animation Award in 2016 and the Best Animated Film in 2017 by Mainichi Film Awards. It also won the Grand Prize Award on the 20th Japan Media Arts Festival.,"[{'id': 291, 'name': 'CoMix Wave Films'}]","{'status': {'watching': '50433', 'completed': '1969360', 'on_hold': '5986', 'dropped': '3240', 'plan_to_watch': '263766'}, 'num_list_users': 2292785}",11
25777,Shingeki no Kyojin Season 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/84177.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/84177l.jpg'}",2017-04-01,2017-06-17,"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossal Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more.

In Shingeki no Kyojin Season 2, Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.

[Written by MAL Rewrite]",8.5,115.0,12,2241271,1517921,white,2014-08-04T23:40:50+00:00,2022-03-22T12:52:53+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",12,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '22:00'}",manga,1450,r,,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '81013', 'completed': '1968830', 'on_hold': '16517', 'dropped': '14182', 'plan_to_watch': '161117'}, 'num_list_users': 2241659}",12
9253,Steins;Gate,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/73199.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/73199l.jpg'}",2011-04-06,2011-09-14,"The self-proclaimed mad scientist Rintarou Okabe rents out a room in a rickety old building in Akihabara, where he indulges himself in his hobby of inventing prospective ""future gadgets"" with fellow lab members: Mayuri Shiina, his air-headed childhood friend, and Hashida Itaru, a perverted hacker nicknamed ""Daru."" The three pass the time by tinkering with their most promising contraption yet, a machine dubbed the ""Phone Microwave,"" which performs the strange function of morphing bananas into piles of green gel.

Though miraculous in itself, the phenomenon doesn't provide anything concrete in Okabe's search for a scientific breakthrough; that is, until the lab members are spurred into action by a string of mysterious happenings before stumbling upon an unexpected success—the Phone Microwave can send emails to the past, altering the flow of history.

Adapted from the critically acclaimed visual novel by 5pb. and Nitroplus, Steins;Gate takes Okabe through the depths of scientific theory and practicality. Forced across the diverging threads of past and present, Okabe must shoulder the burdens that come with holding the key to the realm of time.

[Written by MAL Rewrite]",9.09,3.0,13,2184663,1164864,white,2010-07-26T09:23:40+00:00,2022-03-22T13:39:01+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",24,"{'year': 2011, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '02:05'}",visual_novel,1460,pg_13,Steins;Gate is based on 5pb. and Nitroplus' visual novel of the same title released in 2009. ,"[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '141481', 'completed': '1375560', 'on_hold': '76678', 'dropped': '45306', 'plan_to_watch': '548250'}, 'num_list_users': 2187275}",13
33486,Boku no Hero Academia 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/85221.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/85221l.jpg'}",2017-04-01,2017-09-30,"At UA Academy, not even a violent attack can disrupt their most prestigious event: the school sports festival. Renowned across Japan, this festival is an opportunity for aspiring heroes to showcase their abilities, both to the public and potential recruiters.

However, the path to glory is never easy, especially for Izuku Midoriya—whose quirk possesses great raw power but is also cripplingly inefficient. Pitted against his talented classmates, such as the fire and ice wielding Shouto Todoroki, Izuku must utilize his sharp wits and master his surroundings to achieve victory and prove to the world his worth.

[Written by MAL Rewrite]",8.18,343.0,14,2143853,1458689,white,2016-06-23T06:42:44+00:00,2022-03-22T06:59:55+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '17:30'}",manga,1430,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '119711', 'completed': '1899354', 'on_hold': '19118', 'dropped': '16084', 'plan_to_watch': '97262'}, 'num_list_users': 2151529}",14
19815,No Game No Life,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1074/111944.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1074/111944l.jpg'}",2014-04-09,2014-06-25,"Sixteen sentient races inhabit Disboard, a world overseen by Tet, the One True God. The lowest of the sixteen—Imanity—consists of humans, a race with no affinity for magic. In a place where everything is decided through simple games, humankind seems to have no way out of their predicament—but the arrival of two outsiders poses a change.

On Earth, stepsiblings Sora and Shiro are two inseparable shut-ins who dominate various online games under the username ""Blank."" While notorious on the internet, the pair believe that life is merely another dull game. However, after responding to a message from an unknown user, they are suddenly transported to Disboard. The mysterious sender turns out to be Tet, who informs them about the world’s absolute rules. After Tet leaves, Sora and Shiro begin their search for more information and a place to stay, taking them to Elkia—Imanity's only remaining kingdom.

There, the duo encounters Stephanie Dola, an emotional girl vying for the kingdom’s sovereignty. In desperation, she attempts to regain her father’s throne, but her foolhardiness makes her goal unachievable. Inspired by the girl's motivation and passion, Sora and Shiro decide to aid Stephanie in getting Elkia back on its feet, ultimately aiming to become the new rulers of the enigmatic realm.

[Written by MAL Rewrite]
",8.12,405.0,15,2111275,1347104,white,2013-07-30T11:07:48+00:00,2022-03-22T13:14:41+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2014, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '21:30'}",light_novel,1380,pg_13,No Game No Life adapts the first three volumes of Yuu Kamiya's light novel series of the same title.,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '77808', 'completed': '1716354', 'on_hold': '33439', 'dropped': '48702', 'plan_to_watch': '235751'}, 'num_list_users': 2112054}",15
1735,Naruto: Shippuuden,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/17407.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/17407l.jpg'}",2007-02-15,2017-03-23,"It has been two and a half years since Naruto Uzumaki left Konohagakure, the Hidden Leaf Village, for intense training following events which fueled his desire to be stronger. Now Akatsuki, the mysterious organization of elite rogue ninja, is closing in on their grand plan which may threaten the safety of the entire shinobi world.
 
Although Naruto is older and sinister events loom on the horizon, he has changed little in personality—still rambunctious and childish—though he is now far more confident and possesses an even greater determination to protect his friends and home. Come whatever may, Naruto will carry on with the fight for what is important to him, even at the expense of his own body, in the continuation of the saga about the boy who wishes to become Hokage.

[Written by MAL Rewrite]",8.23,288.0,16,2050047,1207029,white,2006-12-09T15:28:11+00:00,2022-03-22T13:01:35+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",500,"{'year': 2007, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '19:30'}",manga,1389,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '407802', 'completed': '1269778', 'on_hold': '126037', 'dropped': '139965', 'plan_to_watch': '110767'}, 'num_list_users': 2054349}",16
1575,Code Geass: Hangyaku no Lelouch,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/50331.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/50331l.jpg'}",2006-10-06,2007-07-29,"In the year 2010, the Holy Empire of Britannia is establishing itself as a dominant military nation, starting with the conquest of Japan. Renamed to Area 11 after its swift defeat, Japan has seen significant resistance against these tyrants in an attempt to regain independence.

Lelouch Lamperouge, a Britannian student, unfortunately finds himself caught in a crossfire between the Britannian and the Area 11 rebel armed forces. He is able to escape, however, thanks to the timely appearance of a mysterious girl named C.C., who bestows upon him Geass, the ""Power of Kings."" Realizing the vast potential of his newfound ""power of absolute obedience,"" Lelouch embarks upon a perilous journey as the masked vigilante known as Zero, leading a merciless onslaught against Britannia in order to get revenge once and for all.

[Written by MAL Rewrite]",8.7,47.0,17,1941006,1194903,white,2006-10-15T12:17:18+00:00,2022-03-22T13:15:46+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2006, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:25'}",original,1440,r,"Code Geass: Hangyaku no Lelouch is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group Clamp. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.

The last two episodes received a pre-airing on an event, July 21, 2007. Regular broadcasting was on July 29, 2007.

The series won: ""The Best Anime TV Series"" award at the 2007 Tokyo International Anime Fair, ""The Best TV animation"" award at the twelfth Animation Kobe, and ""The Most Popular Anime"" award at the Animage 's 29th Annual Anime Grand Prix.

The series was rebroadcasted during October 2021 on the Animeism programming block to celebrate its 15th anniversary.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '90683', 'completed': '1463976', 'on_hold': '52168', 'dropped': '38198', 'plan_to_watch': '299222'}, 'num_list_users': 1944247}",17
4224,Toradora!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/22128.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/22128l.jpg'}",2008-10-02,2009-03-26,"Ryuuji Takasu is a gentle high school student with a love for housework; but in contrast to his kind nature, he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka, a small, doll-like student, who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality, Taiga is known throughout the school as the ""Palmtop Tiger.""

One day, an embarrassing mistake causes the two students to cross paths. Ryuuji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president, Yuusaku Kitamura, who happens to be his best friend. But things only get crazier when Ryuuji reveals that he has a crush on Minori Kushieda—Taiga's best friend!

Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes, forming an unlikely alliance in the process.

[Written by MAL Rewrite]",8.12,410.0,18,1930590,1182046,white,2008-04-05T17:05:04+00:00,2022-03-22T12:37:23+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",25,"{'year': 2008, 'season': 'fall'}","{'day_of_the_week': 'thursday', 'start_time': '01:20'}",light_novel,1440,pg_13,"Toradora! was selected as a recommended work by the awards jury of the 13th Japan Media Arts Festival in 2009.

The light novel was also adapted into a video game for PlayStation Portable, released only in Japan and published by Namco Bandai Games in 2009.
","[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '86700', 'completed': '1474122', 'on_hold': '51033', 'dropped': '55654', 'plan_to_watch': '265437'}, 'num_list_users': 1932946}",18
28851,Koe no Katachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1122/96435.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1122/96435l.jpg'}",2016-09-17,2016-09-17,"As a wild youth, elementary school student Shouya Ishida sought to beat boredom in the cruelest ways. When the deaf Shouko Nishimiya transfers into his class, Shouya and the rest of his class thoughtlessly bully her for fun. However, when her mother notifies the school, he is singled out and blamed for everything done to her. With Shouko transferring out of the school, Shouya is left at the mercy of his classmates. He is heartlessly ostracized all throughout elementary and middle school, while teachers turn a blind eye.

Now in his third year of high school, Shouya is still plagued by his wrongdoings as a young boy. Sincerely regretting his past actions, he sets out on a journey of redemption: to meet Shouko once more and make amends.

Koe no Katachi tells the heartwarming tale of Shouya's reunion with Shouko and his honest attempts to redeem himself, all while being continually haunted by the shadows of his past.
 
[Written by MAL Rewrite]",8.96,14.0,19,1903702,1315469,white,2014-12-15T08:00:46+00:00,2022-03-22T13:37:52+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",,manga,7803,pg_13,Winner of the Excellence Award on the 20th Japan Media Arts Festival.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '38606', 'completed': '1619978', 'on_hold': '5304', 'dropped': '2555', 'plan_to_watch': '237236'}, 'num_list_users': 1903679}",19
20507,Noragami,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/77809.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/77809l.jpg'}",2014-01-05,2014-03-23,"In times of need, if you look in the right place, you just may see a strange telephone number scrawled in red. If you call this number, you will hear a young man introduce himself as the Yato God.

Yato is a minor deity and a self-proclaimed ""Delivery God,"" who dreams of having millions of worshippers. Without a single shrine dedicated to his name, however, his goals are far from being realized. He spends his days doing odd jobs for five yen apiece, until his weapon partner becomes fed up with her useless master and deserts him.

Just as things seem to be looking grim for the god, his fortune changes when a middle school girl, Hiyori Iki, supposedly saves Yato from a car accident, taking the hit for him. Remarkably, she survives, but the event has caused her soul to become loose and hence able to leave her body. Hiyori demands that Yato return her to normal, but upon learning that he needs a new partner to do so, reluctantly agrees to help him find one. And with Hiyori's help, Yato's luck may finally be turning around.

[Written by MAL Rewrite]",7.97,595.0,20,1890954,1106853,white,2013-09-14T21:49:16+00:00,2022-03-22T09:31:12+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2014, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '23:30'}",manga,1440,pg_13,Aside from the anime and manga there is a mobile game titled Noragami -Kami to Enishi-.,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '77325', 'completed': '1441966', 'on_hold': '38867', 'dropped': '30514', 'plan_to_watch': '303027'}, 'num_list_users': 1891699}",20
23273,Shigatsu wa Kimi no Uso,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/67177.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/67177l.jpg'}",2014-10-10,2015-03-20,"Music accompanies the path of the human metronome, the prodigious pianist Kousei Arima. But after the passing of his mother, Saki Arima, Kousei falls into a downward spiral, rendering him unable to hear the sound of his own piano.
 
Two years later, Kousei still avoids the piano, leaving behind his admirers and rivals, and lives a colorless life alongside his friends Tsubaki Sawabe and Ryouta Watari. However, everything changes when he meets a beautiful violinist, Kaori Miyazono, who stirs up his world and sets him on a journey to face music again.

Based on the manga series of the same name, Shigatsu wa Kimi no Uso approaches the story of Kousei's recovery as he discovers that music is more than playing each note perfectly, and a single melody can bring in the fresh spring air of April.

[Written by MAL Rewrite]",8.67,56.0,21,1882287,1128883,white,2014-03-21T13:04:16+00:00,2022-03-22T13:19:08+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",22,"{'year': 2014, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:20'}",manga,1375,pg_13,Winner in the anime division of the 2016 Sugoi Japan® Awards.,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '98827', 'completed': '1365098', 'on_hold': '50630', 'dropped': '46037', 'plan_to_watch': '322242'}, 'num_list_users': 1882834}",21
35760,Shingeki no Kyojin Season 3,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1173/92110.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1173/92110l.jpg'}",2018-07-23,2018-10-15,"Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well.

After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe.

In Shingeki no Kyojin Season 3, Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: humans.

[Written by MAL Rewrite]",8.62,70.0,22,1875024,1259476,white,2017-06-17T14:15:58+00:00,2022-03-22T12:52:53+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",12,"{'year': 2018, 'season': 'summer'}","{'day_of_the_week': 'monday', 'start_time': '00:35'}",manga,1434,r,Shingeki no Kyojin adapts content from volumes 13-17 of Hajime Isayama's award-winning manga of the same name.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '70441', 'completed': '1643616', 'on_hold': '11981', 'dropped': '7740', 'plan_to_watch': '151412'}, 'num_list_users': 1885190}",22
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/79410.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/79410l.jpg'}",2016-04-04,2016-09-19,"When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things aren't looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]",8.25,271.0,23,1871703,1184237,white,2015-07-13T23:58:43+00:00,2022-03-22T13:43:50+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",25,"{'year': 2016, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '01:05'}",light_novel,1530,r,Re:Zero adapts the first 9 volumes of Tappei Nagatsuki's light novel series of the same title.,"[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '121560', 'completed': '1446470', 'on_hold': '40188', 'dropped': '45224', 'plan_to_watch': '224489'}, 'num_list_users': 1877931}",23
6547,Angel Beats!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1244/111115.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1244/111115l.jpg'}",2010-04-03,2010-06-26,"Otonashi awakens only to learn he is dead. A rifle-toting girl named Yuri explains that they are in the afterlife, and Otonashi realizes the only thing he can remember about himself is his name. Yuri tells him that she leads the Shinda Sekai Sensen (Afterlife Battlefront) and wages war against a girl named Tenshi. Unable to believe Yuri's claims that Tenshi is evil, Otonashi attempts to speak with her, but the encounter doesn't go as he intended.

Otonashi decides to join the SSS and battle Tenshi, but he finds himself oddly drawn to her. While trying to regain his memories and understand Tenshi, he gradually unravels the mysteries of the afterlife.

[Written by MAL Rewrite]",8.08,456.0,24,1866322,1143365,white,2009-05-28T12:31:56+00:00,2022-03-22T13:31:42+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2010, 'season': 'spring'}",,original,1470,pg_13,"Angel Beats! is an original anime that was created by screenplay writer Jun Maeda and directed by Seiji Kishi. A manga adaptation was later released by Jun Maeda and published by ASCII Media Works in Dengeki G's Magazine. The manga was used as a way to expand on elements of the plot that could not be fitted into the show's original running time. The series has been praised for its integration of music, humor, and action into a plot with deep and powerful themes. The show was chosen as a recommended work by the awards jury of the 18th Japan Media Arts Festival in the year 2014. ","[{'id': 132, 'name': 'P.A. Works'}]","{'status': {'watching': '65542', 'completed': '1427461', 'on_hold': '40689', 'dropped': '47059', 'plan_to_watch': '287194'}, 'num_list_users': 1867945}",24
