id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,favorite_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
18689,Diamond no Ace,2013-10-06,2015-03-29,"With a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball.

However, now surrounded by a large number of skilled players, Eijun struggles to find his place on the team. He declares that he will one day become the team's ace, but that's only if fellow first year Satoru Furuya doesn't take the title first, with his breakneck fastballs that earn him a coveted spot on the starting roster. With the addition of these talented new players to an already powerful lineup, the Seidou baseball team aims to become the best in Japan, facing off against a number of formidable foes that stand in their way.

[Written by MAL Rewrite]",8.11,420.0,887,214552,94835,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",75,manga,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 11, 'name': 'Madhouse'}]",388,sunday,08:30,2013.0,fall,23679.0,113315.0,14968.0,10266.0,52402.0,214630.0,0.8824,0.1176
8129,Kuragehime,2010-10-15,2010-12-31,"Ever since her late mother took her to an aquarium when she was young, Tsukimi Kurashita has been obsessed with jellyfish, comparing their flowing tentacles to a princess's white dress. Now living with five other unemployed otaku women, 19-year-old Tsukimi spends her days as a social outcast dreaming of becoming an illustrator.

However, her life changes forever when one day, a beautiful woman unexpectedly helps her save a jellyfish in a local pet store. From then on, the stranger—confident, fashionable, and the complete opposite of Tsukimi and her roommates—begins to regularly visit the girls' building. This trendy hipster, though appearing shallow at first, harbors some secrets of her own, starting with the fact that ""she"" isn't really a girl at all, but a wealthy male college student named Kuranosuke Koibuchi!

[Written by MAL Rewrite]",8.12,416.0,910,209145,98090,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 36, 'name': 'Slice of Life'}]",11,manga,1375,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",389,friday,00:45,2010.0,fall,7434.0,126720.0,4968.0,3431.0,66788.0,209341.0,0.9599,0.0401
5341,Ookami to Koushinryou II,2009-07-09,2009-09-24,"Traveling merchant Kraft Lawrence continues his northward journey with wolf goddess Holo, in search of her lost home of Yoitsu. Lawrence and his sharp-witted partner continue to make some small profits along the way, while slowly uncovering more information about Holo's hometown. However, the road to Yoitsu is a bumpy one filled with many troubles—Lawrence runs into a charming young fellow merchant who has his eyes set on the female wolf companion, and he begins to doubt if Holo will remain by his side; he and the goddess will also have to consider precarious and risky business deals as Lawrence strives to achieve his dream of becoming a shopowner. All the while, with his determination tested at every turn during his journey, Lawrence must question his relationship with Holo, take on business ventures, and ask himself whether it is time for him and Holo to go their separate ways.

[Written by MAL Rewrite]",8.33,208.0,397,443349,246232,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}]",12,light_novel,1440,pg_13,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]",390,NIL,NIL,2009.0,summer,14541.0,315907.0,9991.0,4947.0,98314.0,443700.0,0.9663,0.0337
5630,Higashi no Eden,2009-04-10,2009-06-19,"On November 22, 2010, Japan was hit by missile strikes, a terrorist act that fortunately did not harm anyone, becoming known as ""Careless Monday."" Quickly forgotten, society goes on about their lives as normal.
 
During her graduation trip to America three months later, friendly college student Saki Morimi's life is forever changed when she finds herself saved from unexpected trouble by Akira Takizawa. Takizawa is cheerful, but odd in many ways—he is stark naked and suffers from amnesia, believing himself to be a terrorist. In addition, he possesses a strange cell phone loaded with 8.2 billion yen in digital cash.

Despite Takizawa's suspicious traits, Saki quickly befriends the enigmatic young man. However, unbeknownst to her, this is the beginning of a thrilling death game involving money, cell phones, and the salvation of the world. Higashi no Eden chronicles Saki's struggle to unravel the mysteries behind her savior, while Takizawa himself battles other individuals armed with similar cell phones and returning memories which reveal his possible connection to the event from months ago.

[Written by MAL Rewrite]",7.78,896.0,334,518861,235095,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",11,original,1380,r,"[{'id': 10, 'name': 'Production I.G'}]",391,friday,00:45,2009.0,spring,19824.0,297651.0,14397.0,10788.0,176514.0,519174.0,0.9515,0.0485
16,Hachimitsu to Clover,2005-04-15,2005-09-27,"Yuuta Takemoto, a sophomore at an arts college, shares a cheap apartment with two seniors—the eccentric Shinobu Morita, who keeps failing to graduate due to his absenteeism, and the sensible Takumi Mayama, who acts as a proper senior to Takemoto, often looking out for him.

Takemoto had not given much thought to his future until one fine spring day, when he meets the endearing Hagumi Hanamoto and falls in love at first sight. Incredibly gifted in the arts, Hagumi enrolls in Takemoto's university and soon befriends the popular pottery student Ayumi Yamada. Ayumi is already well acquainted with the three flatmates and secretly harbors deep feelings for one of them.

Hachimitsu to Clover is a heartwarming tale of youth, love, soul-searching, and self-discovery, intricately woven through the complex relationships between five dear friends.

[Written by MAL Rewrite]",8.03,522.0,794,242222,71931,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 43, 'name': 'Josei'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",24,manga,1419,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",392,friday,00:35,2005.0,spring,13445.0,87740.0,13007.0,12222.0,116086.0,242500.0,0.896,0.104
861,xxxHOLiC,2006-04-07,2006-09-29,"Kimihiro Watanuki can see spirits and other assorted supernatural creatures, which is quite a bothersome ability he strongly dislikes. On the way home one day, while plagued by some spirits, he is inexplicably compelled to enter a strange house. There, he encounters Yuuko, a mysterious woman who claims to be able to rid him of the ability to see and attract the troublesome creatures—for a price. She demands that he work at her ""store"" that grants wishes to people, and thus begins Watanuki's adventures through weird and wonderful events.

[Written by MAL Rewrite]",7.99,579.0,666,283769,103839,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",24,manga,1448,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",393,NIL,NIL,2006.0,spring,15442.0,134432.0,14981.0,12727.0,106549.0,284131.0,0.9025,0.0975
38003,Bungou Stray Dogs 3rd Season,2019-04-12,2019-06-28,"Following the conclusion of the three-way organizational war, government bureaucrat Ango Sakaguchi recalls an event that transpired years ago, after the death of the former Port Mafia boss. Osamu Dazai, still a new recruit at the time, was tasked with investigating rumors related to a mysterious explosion that decimated part of the city years ago—and its connection to the alleged reappearance of the former boss.

Due to circumstances out of his control, he is partnered with Chuuya Nakahara, the gifted yet impulsive leader of a rival clan known as the ''Sheep,'' to uncover the truth behind the case and shine a light on the myth of Arahabaki—the god of fire who might just lead Dazai to the case's solution.

Meanwhile, in the present day, it is business as usual once again for the Armed Detective Agency. Their peaceful break will not last for long, however, as enemies old and new gather their strength and prepare for another face-off.

[Written by MAL Rewrite]",8.21,303.0,370,469688,237958,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1380,r,"[{'id': 4, 'name': 'Bones'}]",394,friday,22:30,2019.0,spring,26746.0,317915.0,9918.0,4449.0,113165.0,472193.0,0.9696,0.0304
46352,Blue Period,2021-10-02,2021-12-18,"Second-year high school student Yatora Yaguchi is a delinquent with excellent grades, but is unmotivated to find his true calling in life. Yatora spends his days working hard to maintain his academic standing while hanging out with his equally unambitious friends. However, beneath his carefree demeanor, Yatora does not enjoy either activity and wishes he could find something more fulfilling.

While mulling over his predicament, Yatora finds himself staring at a vibrant landscape of Shibuya. Unable to express how he feels about the unusually breathtaking sight, he picks up a paintbrush, hoping his thoughts will be conveyed on canvas. After receiving praise for his work, the joy he feels sends him on a journey to enter the extremely competitive Tokyo University of the Arts—a school that only accepts one in every 200 applicants.

Facing talented peers, a lack of understanding of the fine arts, and struggles to obtain his parents’ approval, Yatora is confronted by much adversity. In the hopes of securing one of the five prestigious spots in his program of choice, Yatora must show that his inexperience does not define him. 

[Written by MAL Rewrite]",7.88,733.0,593,310215,107360,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1426,pg_13,"[{'id': 35, 'name': 'Seven Arcs'}]",395,saturday,01:25,2021.0,fall,62935.0,119436.0,9851.0,12170.0,107991.0,312383.0,0.9295,0.0705
481,Yu☆Gi☆Oh! Duel Monsters,2000-04-18,2004-09-29,"Legend says that the enigmatic Millennium Puzzle will grant one wish to whoever deciphers its ancient secrets. Upon solving it, high school student Yuugi Mutou unleashes ""another Yuugi,"" a peculiar presence contained inside. Now, whenever he is faced with a dilemma, this mysterious alter ego makes an appearance and aids him in his troubles.

Wishing to unravel the mystery behind this strange spirit, Yuugi and his companions find themselves competing with several opponents in ""Duel Monsters,"" a challenging card game used by people seeking to steal the Millennium Puzzle in a desperate attempt to harness the great power within. As the questions pile on, it is not long before they figure out that there is more than pride on the line in these duels.

[Written by MAL Rewrite]",7.47,1732.0,517,347407,211090,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",224,manga,1412,pg_13,"[{'id': 36, 'name': 'Gallop'}]",396,NIL,NIL,2000.0,spring,22091.0,265795.0,20035.0,21038.0,19000.0,347959.0,0.882,0.118
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,2017-04-11,2017-06-27,"Putting his life on the line, Willem Kmetsch leaves his loved ones behind and sets out to battle a mysterious monster, and even though he is victorious, he is rendered frozen in ice. It is during his icy slumber that terrifying creatures known as ""Beasts"" emerge on the Earth's surface and threaten humanity's existence. Willem awakens 500 years later, only to find himself the sole survivor of his race as mankind is wiped out.
 
Together with the other surviving races, Willem takes refuge on the floating islands in the sky, living in fear of the Beasts below. He lives a life of loneliness and only does odd jobs to get by. One day, he is tasked with being a weapon storehouse caretaker. Thinking nothing of it, Willem accepts, but he soon realizes that these weapons are actually a group of young Leprechauns. Though they bear every resemblance to humans, they have no regard for their own lives, identifying themselves as mere weapons of war. Among them is Chtholly Nota Seniorious, who is more than willing to sacrifice herself if it means defeating the Beasts and ensuring peace.
 
Willem becomes something of a father figure for the young Leprechauns, watching over them fondly and supporting them in any way he can. He, who once fought so bravely on the frontlines, can now only hope that the ones being sent to battle return safely from the monsters that destroyed his kind.

[Written by MAL Rewrite] ",7.69,1091.0,534,340086,161111,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",12,light_novel,1440,pg_13,"[{'id': 41, 'name': 'Satelight'}, {'id': 605, 'name': 'C2C'}]",397,tuesday,23:30,2017.0,spring,22914.0,204132.0,9022.0,10225.0,94946.0,341239.0,0.9436,0.0564
23277,Saenai Heroine no Sodatekata,2015-01-16,2015-03-27,"Tomoya Aki, an otaku, has been obsessed with collecting anime and light novels for years, attaching himself to various series with captivating stories and characters. Now, he wants to have a chance of providing the same experience for others by creating his own game, but unfortunately, Tomoya cannot do this task by himself.

He successfully recruits childhood friend Eriri Spencer Sawamura to illustrate and literary elitist Utaha Kasumigaoka to write the script for his visual novel, while he directs. Super-group now in hand, Tomoya only needs an inspiration to base his project on, and luckily meets the beautiful, docile Megumi Katou, who he then models his main character after.

Using what knowledge he has, Tomoya creates a new doujin circle with hopes to touch the hearts of those who play their game. What he does not realize, is that to invoke these emotions, the creators have had to experience the same feelings in their own lives.

[Written by MAL Rewrite]",7.5,1649.0,296,568884,267762,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,light_novel,1380,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",398,friday,00:50,2015.0,winter,32714.0,341175.0,15963.0,17461.0,161715.0,569028.0,0.9413,0.0587
36296,Hinamatsuri (TV),2018-04-06,2018-06-22,"While reveling in the successful clinching of a prized vase for his collection, Yoshifumi Nitta, a yakuza member, is rudely interrupted when a large, peculiar capsule suddenly materializes and falls on his head. He opens the capsule to reveal a young, blue-haired girl, who doesn't divulge anything about herself but her name—Hina—and the fact that she possesses immense powers. As if things couldn't get any worse, she loses control and unleashes an explosion if her powers remain unused. Faced with no other choice, Nitta finds himself becoming her caregiver. 

To let her use her powers freely, Nitta asks Hina to help out with a construction deal, which goes smoothly. But while this is happening, a rival yakuza group covertly attacks his boss. To Nitta's shock, his colleagues later pin the blame on him! Tasked with attacking the rival group in retaliation, Nitta steels himself and arrives at their hideout. But suddenly, Hina unexpectedly steps in and helps him wipe out the entire group. As it turns out, Hina might just become a valuable asset to Nitta and his yakuza business, provided she does not use her powers on him first! And so the strange life of this unusual duo begins.

[Written by MAL Rewrite]",8.17,350.0,408,429222,210809,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1420,pg_13,"[{'id': 91, 'name': 'feel.'}]",399,friday,21:00,2018.0,spring,30965.0,257234.0,11540.0,9576.0,122568.0,431883.0,0.9511,0.0489
32093,Tanaka-kun wa Itsumo Kedaruge,2016-04-09,2016-06-25,"For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for.

[Written by MAL Rewrite]",7.86,759.0,450,396799,177260,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",12,web_manga,1440,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",400,saturday,22:00,2016.0,spring,25722.0,227099.0,13166.0,13268.0,118996.0,398251.0,0.9336,0.0664
3297,Aria the Origination,2008-01-08,2008-04-01,"In the 24th century on the planet Aqua, three girls—Akari Mizunashi, Alice Carroll, and Aika S. Granzchesta—continue to work hard toward achieving their goal of becoming Prima Undines: professional tour guide gondoliers. Luckily, the girls have the guidance of the three best Prima Undines in Neo-Venezia—Alicia Florence, Athena Glory, and Akira E. Ferrari—who are known as the ""Water Fairies"" in honor of their skill. With their help, the young apprentices train hard and work to overcome any situations that they find themselves in.

Aria The Origination follows the hardships and daily lives of these three young girls, who are doing their best to improve as tour gondoliers in Neo-Venezia, a terraformed replica of Venice.

[Written by MAL Rewrite]",8.5,117.0,1540,112608,27091,white,tv,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",13,manga,1460,g,"[{'id': 34, 'name': 'Hal Film Maker'}]",401,tuesday,02:00,2008.0,winter,4294.0,34539.0,2766.0,2734.0,68404.0,112737.0,0.9512,0.0488
3455,To LOVE-Ru,2008-04-04,2008-09-26,"Timid 16-year-old Rito Yuuki has yet to profess his love to Haruna Sairenji—a classmate and object of his infatuation since junior high. Sadly, his situation becomes even more challenging when one night, a mysterious, stark-naked girl crash-lands right on top of a bathing Rito.

To add to the confusion, Rito discovers that the girl, Lala Satalin Deviluke, is the crown princess of an alien empire and has run away from her home. Despite her position as the heiress to the most dominant power in the entire galaxy, Lala is surprisingly more than willing to marry the decidedly average Rito in order to avoid an unwanted political marriage.

To LOVE-Ru depicts Rito's daily struggles with the bizarre chaos that begins upon the arrival of Lala. With an evergrowing legion of swooning beauties that continuously foil his attempted confessions to Haruna, To LOVE-Ru  is a romantic comedy full of slapstick humor, sexy girls, and outlandishly lewd moments that defy the laws of physics.

[Written by MAL Rewrite]",7.01,3811.0,295,568981,280605,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",26,manga,1470,r+,"[{'id': 27, 'name': 'Xebec'}]",402,NIL,NIL,2008.0,spring,30617.0,366983.0,20539.0,31916.0,119528.0,569583.0,0.9079,0.0921
585,Mimi wo Sumaseba,1995-07-15,1995-07-15,"Shizuku Tsukishima is an energetic 14-year-old girl who enjoys reading and writing poetry in her free time. Glancing at the checkout cards of her books one evening, she notices that her library books are frequently checked out by a boy named Seiji Amasawa. Curiosity strikes Shizuku, and she decides to search for the boy who shares her love for literature.

Meeting a peculiar cat on the train, Shizuku follows the animal and is eventually led to a quaint antique shop, where she learns about a cat statuette known as ""The Baron."" Taking an interest in the shop, she surprisingly finds Seiji, and the two quickly befriend one another. Shizuku learns while acquainting herself with Seiji that he has a dream that he would like to fulfill, causing her dismay as she remains uncertain of her future and has yet to recognize her talents.

However, as her relationship with Seiji grows, Shizuku becomes determined to work toward a goal. Guided by the whispers of her heart and inspiration from The Baron, she resolves to carve out her own potential and dreams.

[Written by MAL Rewrite]
",8.22,294.0,644,290011,163300,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,6660,g,"[{'id': 21, 'name': 'Studio Ghibli'}]",403,NIL,NIL,1995.0,summer,4147.0,214743.0,1689.0,618.0,69562.0,290759.0,0.9921,0.0079
35073,Overlord II,2018-01-09,2018-04-03,"Ainz Ooal Gown, the undead sorcerer formerly known as Momonga, has accepted his place in this new world. Though it bears similarities to his beloved virtual reality game Yggdrasil, it still holds many mysteries which he intends to uncover, by utilizing his power as ruler of the Great Tomb of Nazarick. However, ever since the disastrous brainwashing of one of his subordinates, Ainz has become wary of the impending dangers of the Slane Theocracy, as well as the possible existence of other former Yggdrasil players. Meanwhile, Albedo, Demiurge and the rest of Ainz's loyal guardians set out to prepare for the next step in their campaign: Nazarick's first war…

Overlord II picks up immediately after its prequel, continuing the story of Ainz Ooal Gown, his eclectic army of human-hating guardians, and the many hapless humans affected by the Overlord's arrival.

[Written by MAL Rewrite]",7.76,945.0,156,823272,503729,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 37, 'name': 'Supernatural'}]",13,light_novel,1420,r,"[{'id': 11, 'name': 'Madhouse'}]",404,tuesday,22:30,2018.0,winter,40493.0,667362.0,10533.0,10882.0,97240.0,826510.0,0.9741,0.0259
34577,Nanatsu no Taizai: Imashime no Fukkatsu,2018-01-13,2018-06-30,"The fierce battle between Meliodas, the captain of the Seven Deadly Sins, and the Great Holy Knight Hendrickson has devastating consequences. Armed with the fragments necessary for the revival of the Demon Clan, Hendrickson breaks the seal, allowing the Commandments to escape, all of whom are mighty warriors working directly under the Demon King himself. Through a mysterious connection, Meliodas instantly identifies them; likewise, the 10 Commandments, too, seem to sense his presence.

As the demons leave a path of destruction in their wake, the Seven Deadly Sins must find a way to stop them before the Demon Clan drowns Britannia in blood and terror.

[Written by MAL Rewrite]",7.65,1185.0,119,970301,592941,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",24,manga,1467,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",405,saturday,06:30,2018.0,winter,61702.0,794187.0,11931.0,15852.0,89792.0,973464.0,0.9715,0.0285
28677,Yamada-kun to 7-nin no Majo (TV),2015-04-12,2015-06-28,"When Ryuu Yamada entered high school, he wanted to turn over a new leaf and lead a productive school life. That's why he chose to attend Suzaku High, where no one would know of his violent delinquent reputation. However, much to Ryuu's dismay, he is soon bored; now a second year, Ryuu has reverted to his old ways—lazy with abysmal grades and always getting into fights.

One day, back from yet another office visit, Ryuu encounters Urara Shiraishi, a beautiful honors student. A misstep causes them both to tumble down the stairs, ending in an accidental kiss! The pair discover they can switch bodies with a kiss: an ability which will prove to be both convenient and troublesome.
 
Learning of their new power, Toranosuke Miyamura, a student council officer and the single member of the Supernatural Studies Club, recruits them for the club. Soon joined by Miyabi Itou, an eccentric interested in all things supernatural, the group unearths the legend of the Seven Witches of Suzaku High, seven female students who have obtained different powers activated by a kiss. The Supernatural Studies Club embarks on its first quest: to find the identities of all the witches.

[Written by MAL Rewrite]",7.58,1392.0,223,684977,385932,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1498,pg_13,"[{'id': 839, 'name': 'LIDENFILMS'}]",406,sunday,23:30,2015.0,spring,28727.0,505738.0,14326.0,16154.0,120028.0,684973.0,0.9555,0.0445
11759,Accel World,2012-04-07,2012-09-22,"Haruyuki Arita is an overweight, bullied middle schooler who finds solace in playing online games. But his life takes a drastic turn one day, when he finds that all his high scores have been topped by Kuroyukihime, the popular vice president of the student council. She then invites him to the student lounge and introduces him to ""Brain Burst,"" a program which allows the users to accelerate their brain waves to the point where time seems to stop. Brain Burst also functions as an augmented reality fighting game, and in order to get more points to accelerate, users must win duels against other players. However, if a user loses all their points, they will also lose access to Brain Burst forever.

Kuroyukihime explains that she chose to show Haruyuki the program because she needs his help. She wants to meet the creator of Brain Burst and uncover the reason of why it was created, but that's easier said than done; to do so, she must defeat the ""Six Kings of Pure Color,"" powerful faction leaders within the game, and reach level 10, the highest level attainable. After the girl helps Haruyuki overcome the bullies that torment him, he vows to help her realize her goal, and so begins the duo's fight to reach the top.

[Written by MAL Rewrite]",7.25,2681.0,231,659430,346535,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",24,light_novel,1440,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",407,saturday,00:30,2012.0,spring,29672.0,444651.0,22260.0,43413.0,119684.0,659680.0,0.9004,0.0996
11597,Nisemonogatari,2012-01-08,2012-03-18,"Surviving a vampire attack, meeting several girls plagued by supernatural entities, and just trying to get through life are some of the things high school student Koyomi Araragi has had to deal with lately. On top of all this, he wakes up one morning to find himself kidnapped and tied up by his girlfriend Hitagi Senjougahara. Having run afoul of Deishuu Kaiki, a swindler who conned Senjougahara's family, she has taken it upon herself to imprison Araragi to keep him safe from the con man. But when Araragi gets a frantic message from his sister Karen, he learns that the fraud has set his sights on her.

Along with Karen's troubles, his other sister, Tsukihi, is having issues of her own. And when two mysterious women who seem to know more than they should about Araragi and his special group of friends step into their lives, not even he could anticipate their true goals, nor the catastrophic truths soon to be revealed.

[Written by MAL Rewrite]",8.16,359.0,229,665614,390126,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",11,light_novel,1555,r,"[{'id': 44, 'name': 'Shaft'}]",408,sunday,00:00,2012.0,winter,24611.0,493477.0,11796.0,6746.0,129335.0,665965.0,0.9722,0.0278
24703,High School DxD BorN,2015-04-04,2015-06-20,"The Red Dragon Emperor, Issei Hyoudou, and the Occult Research Club are back in action as summer break comes for the students of Kuoh Academy. After their fight with Issei’s sworn enemy, Vali and the Chaos Brigade, it is clear just how inexperienced Rias Gremory's team is. As a result, she and Azazel lead the club on an intense training regime in the Underworld to prepare them for the challenges that lie ahead.

While they slowly mature as a team, Issei will once again find himself in intimate situations with the girls of the Occult Research Club. Meanwhile, their adversaries grow stronger and more numerous as they rally their forces. And with the sudden appearance of Loki, the Evil God of Norse Mythology, the stage is set for epic fights and wickedly powerful devils in High School DxD BorN!

[Written by MAL Rewrite]",7.43,1888.0,210,706048,446963,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,light_novel,1440,r+,"[{'id': 120, 'name': 'TNK'}]",409,saturday,23:00,2015.0,spring,22365.0,605938.0,8534.0,11272.0,58029.0,706138.0,0.972,0.028
5958,Sora no Otoshimono,2009-10-05,2009-12-28,"Ever since he was a child, Tomoki Sakurai has always woke up with tears after a dream of an angel. His childhood friend Sohara Mitsuki worries about this and decides to seek the help of Eishirou Sugata, an eccentric sky maniac. He concludes that Tomoki's dream is undoubtedly connected to what is known as the New World, a floating anomaly that scientists have failed to understand.
 
Recruiting the New World Discovery Club's first members, Eishirou schedules a time to meet up in order to observe the mystery in the sky. That day, Tomoki's peaceful life is changed forever when a strange girl falls from the sky and begins to call him master.
 
Sora no Otoshimono follows the daily activities of the New World Discovery Club as they begin to learn more about the Angeloids that have arrived on Earth.

[Written by MAL Rewrite]",7.3,2442.0,405,436669,224328,gray,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1440,pg_13,"[{'id': 88, 'name': 'AIC ASTA'}]",410,NIL,NIL,2009.0,fall,17324.0,301708.0,10386.0,16527.0,91022.0,436967.0,0.9384,0.0616
