id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,all_ranking
16662,Kaze Tachinu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/52353.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/52353l.jpg'}",2013-07-20,2013-07-20,"Although Jirou Horikoshi's nearsightedness prevents him from ever becoming a pilot, he leaves his hometown to study aeronautical engineering at Tokyo Imperial University for one simple purpose: to design and build planes just like his hero, Italian aircraft pioneer Giovanni Battista Caproni. His arrival in the capital coincides with the Great Kanto Earthquake of 1923, during which he saves a maid serving the family of a young girl named Naoko Satomi; this disastrous event marks the beginning of over two decades of social unrest and malaise leading up to Japan's eventual surrender in World War II.

For Jirou, the years leading up to the production of his infamous Mitsubishi A6M Zero fighter aircraft will test every fiber of his being. His many travels and life experiences only urge him onward⁠—even as he realizes both the role of his creations in the war and the harsh realities of his personal life. As time marches on, he must confront an impossible question: at what cost does he chase his beautiful dream?

[Written by MAL Rewrite]
",8.1,441,712,267832,151751,white,2012-12-13T09:13:27+00:00,2022-03-22T07:19:21+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2013, 'season': 'summer'}",,manga,7591,pg_13,"Before its release, director Miyazaki Hayao declared that Kaze Tachinu would be his final film. Like most of Miyazaki's films, it was the top-grossing movie of its release year, earning $113 million in the domestic box office in 2013. The film was controversial on both sides of the political spectrum because of its sympathetic portrayal of Horikoshi and its perceived anti-war stance. The film was nominated for an Academy Award, Miyazaki's third nomination. 

The film has won several awards. In 2013 it won the Best Animated Feature during the Alliance of Women Film Journalists, during the New York Film Critics Online, during the Online Film Critics Society, during the San Francisco Film Critics Circle and during the Toronto Film Critics Association. Also in 2013 it won the Best Animated Film during the Boston Online Film Critics Association (which tied with Frozen), during the Boston Society of Film Critics, during the Chicago Film Critics Association, during the New York Film Critics Circle and during the San Diego Film Critics Society. During the same year it won the Audience Favorite – Animation during the Mill Valley Film Festival and the Best Family Film during the Women Film Critics Circle. In 2014 it won the Animation of the Year during the Japan Academy Prize, the Best Animated Film during the National Board of Review and the Best Motion Picture, Animated or Mixed Media during the Satellite Awards.","[{'id': 21, 'name': 'Studio Ghibli'}]","{'status': {'watching': '4179', 'completed': '196215', 'on_hold': '1849', 'dropped': '827', 'plan_to_watch': '64980'}, 'num_list_users': 268050}",441
31051,Kuroko no Basket: Saikou no Present Desu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/77323.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/77323l.jpg'}",2015-12-24,2015-12-24,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]",8.1,442,1841,88399,46410,white,2015-06-19T02:27:01+00:00,2022-03-13T08:51:51+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2015, 'season': 'fall'}",,manga,1432,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1946', 'completed': '73914', 'on_hold': '501', 'dropped': '430', 'plan_to_watch': '12031'}, 'num_list_users': 88822}",442
30370,Akatsuki no Yona OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/75974.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/75974l.jpg'}",2015-09-18,2016-12-20,"At a remote hot springs lodge, Yona and the team rest. The boys are taking a bath with the exception of Ki-ja, who looks troubled. Jae-ha takes this chance to tease him, unwittingly finding a mark linked to the previous White Dragon—whom coincidentally is also Ki-ja's father—prompting Ki-ja to recall their complicated relationship.

In another time and place, Son Hak and the dragons banter as they hold a drinking contest. As they start to doze off one-by-one, Zeno dreams of his past, where his abilities and experiences, both as a person and as the Yellow Dragon, are revealed.

[Written by MAL Rewrite]",8.09,443,1487,116805,60604,white,2015-03-20T07:10:40+00:00,2022-03-12T08:13:16+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 25, 'name': 'Shoujo'}]",3,"{'year': 2015, 'season': 'summer'}",,manga,1407,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '8372', 'completed': '82333', 'on_hold': '3614', 'dropped': '1078', 'plan_to_watch': '21772'}, 'num_list_users': 117169}",443
16918,Gin no Saji,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/49237.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/49237l.jpg'}",2013-07-12,2013-09-20,"Yuugo Hachiken is studious, hard-working, and tired of trying to live up to expectations he just cannot meet. With the ushering in of a brand new school year, he decides to enrol in Ooezo Agricultural High School, a boarding school located in the Hokkaido countryside, as a means to escape from the stress brought upon by his parents.
 
Initially convinced that he would do well at this institution, Hachiken is quickly proven wrong by his talented classmates, individuals who have been living on farms their entire lives and know just about everything when it comes to food, vegetables, and even the physiology of livestock! Whether it be waking up at five in the morning for strenuous labor or to take care of farm animals, Hachiken is a complete amateur when it comes to the harsh agricultural life.
 
Gin no Saji follows the comedic story of a young student as he tries to fit into a completely new environment, meeting many unique people along the way. As he struggles to appreciate his surroundings, Hachiken hopes to discover his dreams, so that he may lead a fulfilling life on his own terms.

[Written by MAL Rewrite]",8.09,444,725,262578,116776,white,2012-12-28T20:12:47+00:00,2022-03-21T20:00:56+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",11,"{'year': 2013, 'season': 'summer'}","{'day_of_the_week': 'friday', 'start_time': '00:45'}",manga,1380,pg_13,"Gin no Saji is an anime adaptation of Hiromu Arakawa's manga of the same name that has sold over 12 million copies in Japan alone and was honored with a nomination for the 19th annual Tezuka Osamu Cultural Prize. The series aired in 2013 on the famous Fuji Television noitaminA block, which has aired several prominent anime including Anohana, Nodame Cantabile and Psycho-Pass. Gin no Saji has been licensed by Aniplex of America for streaming and home video distribution in North America. The anime adaptation was followed by a live-action film adaptation, of the same source material, that premiered in 2014.","[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '12080', 'completed': '145419', 'on_hold': '8454', 'dropped': '7681', 'plan_to_watch': '89036'}, 'num_list_users': 262670}",444
12069,Hajime no Ippo: Boxer no Kobushi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/84664.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/84664l.jpg'}",2003-03-21,2003-03-21,A special episode included in the DVDs. It tells how Takamura started boxing.,8.09,445,2736,44981,26038,white,2011-11-16T13:15:53+00:00,2022-03-18T01:51:20+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2003, 'season': 'winter'}",,manga,1415,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '718', 'completed': '37925', 'on_hold': '243', 'dropped': '270', 'plan_to_watch': '5855'}, 'num_list_users': 45011}",445
38993,Karakai Jouzu no Takagi-san 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1393/107033.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1393/107033l.jpg'}",2019-07-07,2019-09-22,"Even after spending a considerable amount of time with Takagi, Nishikata is still struggling to find a perfect plan to defeat the expert teaser. A battle of wits, a contest of physical prowess, a test of courage—any strategy he employs to expose her weaknesses is to no avail. On the contrary, Nishikata's pitiful attempts only reveal more of his own flaws, which Takagi takes advantage of to become increasingly daring in her teasing attempts. To make things worse for Nishikata, rumors about him and Takagi may have spread in class due to the frequent interactions between them.

However, the optimistic Nishikata believes that wisdom comes with age and that as the days go by, his experience with her constant teasing will eventually bear fruit, leading him to the awaited moment of victory. Thus, Nishikata continues to strive for the seemingly impossible—to outsmart Takagi and make her blush with embarrassment.

[Written by MAL Rewrite]
",8.09,446,714,267063,139998,white,2019-01-09T07:18:50+00:00,2022-03-22T08:09:28+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",12,"{'year': 2019, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '23:30'}",manga,1417,pg_13,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '15954', 'completed': '175816', 'on_hold': '6029', 'dropped': '4073', 'plan_to_watch': '66791'}, 'num_list_users': 268663}",446
48926,"Komi-san wa, Comyushou desu.","{'medium': 'https://api-cdn.myanimelist.net/images/anime/1899/117237.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1899/117237l.jpg'}",2021-10-07,2021-12-23,"Hitohito Tadano is an ordinary boy who heads into his first day of high school with a clear plan: to avoid trouble and do his best to blend in with others. Unfortunately, he fails right away when he takes the seat beside the school's  madonna—Shouko Komi. His peers now recognize him as someone to eliminate for a chance to sit next to the most beautiful girl in class.

Gorgeous and graceful with long, dark hair, Komi is universally adored and immensely popular despite her mysterious persona. However, unbeknownst to everyone, she has crippling anxiety and a communication disorder which prevents her from wholeheartedly socializing with her classmates.

When left alone in the classroom, a chain of events forces Komi to interact with Tadano through writing on the blackboard, as if in a one-way conversation. Being the first person to realize she cannot communicate properly, Tadano picks up the chalk and begins to write as well. He eventually discovers that Komi's goal is to make one hundred friends during her time in high school. To this end, he decides to lend her a helping hand, thus also becoming her first-ever friend.

[Written by MAL Rewrite]",8.09,447,294,570079,241395,white,2021-05-11T09:33:48+00:00,2022-03-22T11:44:51+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",12,"{'year': 2021, 'season': 'fall'}","{'day_of_the_week': 'thursday', 'start_time': '00:00'}",manga,1432,pg_13,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '126685', 'completed': '266361', 'on_hold': '13783', 'dropped': '13514', 'plan_to_watch': '149647'}, 'num_list_users': 569990}",447
302,Mirai Shounen Conan,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/17529.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/17529l.jpg'}",1978-04-04,1978-10-31,"Conan was the only child born on Remnant Island, a place settled by a group of refugees while they fled a terrifying wave of magnetic bombs that wiped out most of humanity. After 20 years, most of the castaways have died, save for Conan and the wise old man that raised him.

Believing Remnant Island to be the last inhabited place on Earth, Conan is shocked when he discovers a young girl named Lana washed up on the beach one day. Though he is thrilled to learn that humanity has survived, Lana tells him the nation of Industria wants her as a hostage to force her grandfather, Dr. Lao, to power their machinery. Their conversation is cut short when Industria's top pilot, Monsley, suddenly appears and seizes Lana. Determined to save her, Conan immediately sets off from Remnant Island and begins a journey that will ultimately determine the fate of the world. 

[Written by MAL Rewrite]",8.09,448,2832,42327,13793,white,2005-11-17T21:48:56+00:00,2022-03-20T23:45:04+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}]",26,"{'year': 1978, 'season': 'spring'}","{'day_of_the_week': 'tuesday', 'start_time': '19:30'}",novel,1740,pg_13,"Inspired by the novel ""The Incredible Tide"" by Alexander Key, released in 1970.","[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '1907', 'completed': '17716', 'on_hold': '1368', 'dropped': '884', 'plan_to_watch': '20529'}, 'num_list_users': 42404}",448
3927,Mobile Suit Gundam 00 Second Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/12782.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/12782l.jpg'}",2008-10-05,2009-03-29,"In the year 2311 AD, a world that once saw itself full of inter-continental conflict now stands unified, led by the Earth Sphere Federation (ESF). The ESF established a preventative military task force known as the A-Laws, tasking them with shutting down violent terrorist organizations. As they gain more and more legal authority, the A-Laws begin to twist the law to fit their own agenda, ruling the citizens of Earth with a heavy hand.

In response to the fascistic behavior of the A-Laws, the anti-terrorist group Celestial Being reappears. Led by state-of-the-art mobile suits known as Gundam, the pilots of Celestial Being wage a new war with the A-Laws, aiming to stop their tyrannical abuse of power.

Setsuna F. Seiei, pilot of the Gundam Exia, helps to lead the charge along with his fellow Gundam Meisters Lockon Stratos, Allelujah Haptism, and Tieria Erde. But in the process, Setsuna stumbles upon a conspiratorial plot spearheaded by a new faction, the Innovators, and must contend with his own old wounds and ghosts of the past in order to save a world that despises him.

[Written by MAL Rewrite]
",8.09,449,1335,137528,85492,white,2008-02-15T17:41:01+00:00,2022-03-19T00:51:05+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",25,"{'year': 2008, 'season': 'fall'}",,original,1454,r,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '4573', 'completed': '110894', 'on_hold': '2530', 'dropped': '1604', 'plan_to_watch': '18016'}, 'num_list_users': 137617}",449
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/29597.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/29597l.jpg'}",2011-02-23,2011-07-20,The sequel to Saint Seiya: The Lost Canvas - Meiou Shinwa.,8.09,450,2189,67663,39712,white,2010-07-04T00:54:16+00:00,2022-03-21T04:29:39+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2011, 'season': 'winter'}",,manga,1480,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '2421', 'completed': '51947', 'on_hold': '1166', 'dropped': '930', 'plan_to_watch': '11246'}, 'num_list_users': 67710}",450
4722,Skip Beat!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/84022.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/84022l.jpg'}",2008-10-06,2009-03-30,"Bright, diligent, and yet naïve 16-year-old Kyouko Mogami works hard to support the career and dreams of her childhood friend, crush, and rising pop icon, Shoutarou Fuwa. Toiling endlessly at burger joints and tea ceremonies, the innocent Kyouko remains unaware that day in day out, all her tireless efforts have been taken for granted, until, one day, she finds out that her beloved Shou sees her as nothing but a free servant. Shocked, heartbroken and enraged, she vows to take revenge on the rookie star by entering the ruthless world of entertainment herself. As she steps into this new life, Kyouko will face new challenges as well as people who will push her out of her comfort zone.

Based on the best-selling shoujo manga by Yoshiki Nakamura, Skip Beat showcases the growth of a young woman who slowly unlearns how to work herself to the bone for the satisfaction of others and takes her future into her own hands instead.

[Written by MAL Rewrite]",8.09,451,784,244874,126714,white,2008-06-19T17:20:28+00:00,2022-03-21T19:34:57+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",25,"{'year': 2008, 'season': 'fall'}","{'day_of_the_week': 'monday', 'start_time': '02:00'}",manga,1449,pg_13,"Crunchyroll officially streamed the anime with English subtitles.

Aside from the manga and anime there are a series of novels written by Ayuna Fujisaki. There is also a Taiwanese drama named ""Hua Li De Tiao Zhan"" (Extravagant Challenge) inspired by the series, and a total of three drama CDs that cover different parts of the story. ","[{'id': 34, 'name': 'Hal Film Maker'}]","{'status': {'watching': '8802', 'completed': '168422', 'on_hold': '6138', 'dropped': '7129', 'plan_to_watch': '54556'}, 'num_list_users': 245047}",451
40907,World Trigger 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1598/110462.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1598/110462l.jpg'}",2021-01-10,2021-04-04,"After successfully holding off the invasion by Aftokrator, the Border Defense Agency prepares an away mission into the Neighbor's dimension. However, like in previous scouting expeditions, only A-rank teams are certain to secure a spot. As the B-rank wars continue, Osamu Mikumo and the rest of Tamakoma-2 quickly fight to the top in an attempt to obtain a promotion before the operation begins.

Meanwhile, a new Neighbor ship approaches Border Headquarters. Noticing that the attackers are targeting the Border Expedition Ship, forces are hastily sent to combat them. However, with fewer squads available due to the proceeding rank wars, the organization is sent into disarray. This latest offensive from the Neighbors shrouds the fate of the all-important expedition ship in uncertainty.

[Written by MAL Rewrite]",8.09,452,1553,111497,37308,white,2019-12-21T04:15:26+00:00,2022-03-21T04:53:03+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '01:30'}",manga,1400,pg_13,"World Trigger 2nd Season was released on Blu-ray and DVD from August 11, 2021 to September 29, 2021.","[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '10553', 'completed': '49998', 'on_hold': '1761', 'dropped': '1196', 'plan_to_watch': '48378'}, 'num_list_users': 111886}",452
21469,Stand By Me Doraemon,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/65571.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/65571l.jpg'}",2014-08-08,2014-08-08,"Nobita Nobi is an elementary student who hates studying, is bad at sports, and does everything half-heartedly. He is a pushover, unlucky, and fearful of many things. His personality makes him a failure in life, even affecting his progeny. This causes his great-great-grandchild, Sewashi, to take control of the situation.

Sewashi travels back in time from the 22nd century to the 20th century to meet Nobita, who is shocked to see him appear out of his drawer alongside a blue robotic cat. The robotic cat calls himself Doraemon, who claims to have been pressured by Sewashi to assist Nobita, with their ultimate goal being to provide Nobita happiness. Frustrated after seeing Nobita's hopeless state, Doraemon decides to go back to the future. However, Sewashi activates a program within Doraemon that prevents him from doing so. 

Forced to stay, Doraemon helps Nobita using futuristic gadgets through his four-dimensional pocket—a bag containing anything inside it. Can Doraemon bring Nobita happiness and return to the future?

[Written by MAL Rewrite]",8.08,453,2788,43241,30130,white,2013-12-04T21:19:39+00:00,2022-03-18T13:47:58+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'summer'}",,manga,5663,pg,,"[{'id': 235, 'name': 'Shirogumi'}, {'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '707', 'completed': '37293', 'on_hold': '197', 'dropped': '297', 'plan_to_watch': '4772'}, 'num_list_users': 43266}",453
24277,Yowamushi Pedal: Grande Road,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/67799.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/67799l.jpg'}",2014-10-07,2015-03-31,Second season of the Yowamushi Pedal series.,8.08,454,1446,122878,68638,white,2014-05-18T10:03:37+00:00,2022-03-16T03:58:03+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",24,"{'year': 2014, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '01:35'}",manga,1432,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '6887', 'completed': '93155', 'on_hold': '3659', 'dropped': '2651', 'plan_to_watch': '16550'}, 'num_list_users': 122902}",454
1382,Yuusha-Ou GaoGaiGar Final,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1735/95499.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1735/95499l.jpg'}",2000-01-21,2003-03-21,"Following Gutsy Galaxy Guard`s victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG - with Guy Shishio and the newly-constructed GaoFighGar - team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur`s ranks is Renais Cardiff Shishioh - a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG`s bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it`s too late.

(Source: ANN)",8.08,455,5777,8765,3612,white,2006-08-19T00:03:24+00:00,2022-03-16T04:39:15+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",8,"{'year': 2000, 'season': 'winter'}",,,1920,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '273', 'completed': '4817', 'on_hold': '187', 'dropped': '215', 'plan_to_watch': '3290'}, 'num_list_users': 8782}",455
6547,Angel Beats!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1244/111115.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1244/111115l.jpg'}",2010-04-03,2010-06-26,"Otonashi awakens only to learn he is dead. A rifle-toting girl named Yuri explains that they are in the afterlife, and Otonashi realizes the only thing he can remember about himself is his name. Yuri tells him that she leads the Shinda Sekai Sensen (Afterlife Battlefront) and wages war against a girl named Tenshi. Unable to believe Yuri's claims that Tenshi is evil, Otonashi attempts to speak with her, but the encounter doesn't go as he intended.

Otonashi decides to join the SSS and battle Tenshi, but he finds himself oddly drawn to her. While trying to regain his memories and understand Tenshi, he gradually unravels the mysteries of the afterlife.

[Written by MAL Rewrite]",8.08,456,24,1866322,1143365,white,2009-05-28T12:31:56+00:00,2022-03-22T12:48:42+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2010, 'season': 'spring'}",,original,1470,pg_13,"Angel Beats! is an original anime that was created by screenplay writer Jun Maeda and directed by Seiji Kishi. A manga adaptation was later released by Jun Maeda and published by ASCII Media Works in Dengeki G's Magazine. The manga was used as a way to expand on elements of the plot that could not be fitted into the show's original running time. The series has been praised for its integration of music, humor, and action into a plot with deep and powerful themes. The show was chosen as a recommended work by the awards jury of the 18th Japan Media Arts Festival in the year 2014. ","[{'id': 132, 'name': 'P.A. Works'}]","{'status': {'watching': '65542', 'completed': '1427461', 'on_hold': '40689', 'dropped': '47059', 'plan_to_watch': '287194'}, 'num_list_users': 1867945}",456
2025,Darker than Black: Kuro no Keiyakusha,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/19570.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/19570l.jpg'}",2007-04-06,2007-09-28,"It has been 10 years since Heaven's Gate appeared in South America and Hell's Gate appeared in Japan, veiling the once familiar night sky with an oppressive skyscape. Their purposes unknown, these Gates are spaces in which the very laws of physics are ignored. With the appearance of the Gates emerged Contractors, who, in exchange for their humanity, are granted supernatural abilities.

In the Japanese city surrounding Hell’s Gate, Section 4 Chief Misaki Kirihara finds herself at odds with an infamous Contractor codenamed Hei. Called ""Black Reaper"" in the underground world, Hei, like his associates, undertakes missions for the mysterious and ruthless Syndicate while slowly peeling back the dark layers covering a nefarious plot that threatens the very existence of Contractors.

From the mind of Tensai Okamura comes a sci-fi thriller taking the form of a subtle exposé on a war in which political positions and justice have no sway—a war waged exclusively in the shadows.

[Written by MAL Rewrite]",8.08,457,149,850746,392190,white,2007-03-08T04:19:23+00:00,2022-03-22T07:07:44+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2007, 'season': 'spring'}",{'day_of_the_week': 'friday'},original,1440,r,"Darker than Black was awarded Best Original Anime of The Year by GoGoplex, a popular magazine for teens.  In the 2007 Japan Media Arts Festival, it was one of the jury's recommendations from the category ""Animation Division/Long Animation.""

On January 21, 2016, it was announced that Funimation Entertainment, the North American distributor for the anime, no longer holds the license for this season.","[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '43841', 'completed': '495364', 'on_hold': '36098', 'dropped': '25309', 'plan_to_watch': '250974'}, 'num_list_users': 851586}",457
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/60289.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/60289l.jpg'}",2014-04-19,2014-04-19,"One morning, at the observation deck of the Bell Tree Tower, a man is suddenly shot dead by an unknown sniper. Conan Edogawa, who happened to be visiting as the murder occurred, rushes to apprehend the sniper but fails to do so. He later learns that the suspect for the incident, Timothy Hunter, is a former member of the Navy Special Ops squad and was already being investigated for a previous murder case. The FBI believes that there are at least three people Timothy wants dead. However, after the deaths of two of them, Timothy himself is killed, throwing the investigation into disarray.

As they lose their only lead, news about the assassinations spreads across Tokyo, leaving the city in a state of panic. It is up to Conan to find and catch the culprit in the hope of putting an end to this sniping spree terror.

[Written by MAL Rewrite]",8.08,458,3063,37090,21013,white,2013-11-29T16:00:29+00:00,2022-03-07T03:01:53+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'spring'}",,manga,6600,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '552', 'completed': '31568', 'on_hold': '256', 'dropped': '286', 'plan_to_watch': '4439'}, 'num_list_users': 37101}",458
