id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
3371,Ginga Eiyuu Densetsu Gaiden,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/28463.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/28463l.jpg'}",1998-02-09,1998-09-26,"Ginga Eiyuu Densetsu Gaiden is the first of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This first adaptation follows the achievements of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire before the fateful Battle of Astarte.

The Silver-White Valley 
Reinhard and Kircheis graduate from their military academy and are immediately sent to the frozen frontier planet Kapche-Lanka. Unbeknownst to them, their new superior schemes to kill Reinhard on behalf of a rival of Reinhard's sister Annerose von Grünewald.

Dreams of the Morning, Songs of the Night
Reinhard and Kircheis are assigned to the Imperial Military Police, where they uncover the corrupt and oppressive practices of the Empire's law enforcement. They are soon ordered to investigate the murder of a student at their alma mater.

Dishonor 
As Reinhard awaits the bestowal of his new title of Count von Lohengramm, he sends Kircheis to the artificial resort satellite Kreuznach III for a vacation. Restless from the lack of work, Kircheis assists the local police with a drug trafficking case related to an attack on a disgraced former Vice Admiral.

A Hundred Billion Stars, a Hundred Billion Lights 
While Reinhard is still a commodore in charge of only a single squadron, he laments the incompetence of his superiors during a battle against the Free Planets Alliance. Amassing military successes under the direct command of Vice Admiral Richard von Grimmelshausen, Reinhard repeatedly clashes with Hermann von Lüneburg, a commodore and former regimental commander of the Alliance's infamous Rosen Ritter.

[Written by MAL Rewrite]",8.13,395,4041,21069,7622,white,2007-11-07T21:45:06+00:00,2022-03-21T11:44:43+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",24,"{'year': 1998, 'season': 'winter'}",novel,1605,r+,,"[{'id': 8, 'name': 'Artland'}, {'id': 44, 'name': 'Shaft'}, {'id': 68, 'name': 'Mushi Production'}, {'id': 207, 'name': 'Magic Bus'}]","{'status': {'watching': '889', 'completed': '9551', 'on_hold': '666', 'dropped': '311', 'plan_to_watch': '9672'}, 'num_list_users': 21089}",20
44931,Tonikaku Kawaii: SNS,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1773/116805.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1773/116805l.jpg'}",2021-08-18,2021-08-18,"When Nasa is called in to work suddenly, Tsukasa faces her first night alone since they married.  Struck with loneliness, she takes ahold of the smartphone that Nasa gave her as a gift. Even when apart, they remain connected at the heart. 

(Source: Crunchyroll)",8.13,401,1722,98389,47892,white,2020-12-18T20:33:44+00:00,2022-03-21T23:11:31+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2021, 'season': 'summer'}",manga,1425,pg_13,,"[{'id': 35, 'name': 'Seven Arcs'}]","{'status': {'watching': '1450', 'completed': '62747', 'on_hold': '382', 'dropped': '131', 'plan_to_watch': '34103'}, 'num_list_users': 98813}",21
6336,Mobile Suit Gundam Unicorn,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/50459.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/50459l.jpg'}",2010-03-12,2014-06-06,"In the year Universal Century 0096, three years after Char Aznable's failed attempt to force human migration into space, life continues in the colonies orbiting Earth. One such colony, at Side 4, is home to Banagher Links, a 16-year-old who lives a quiet life among his classmates.

Audrey Burne, the last descendant of a great tyrannical family, takes it upon herself to steal the key to a mysterious device known as ""Laplace's Box."" It is said that the Box has the power to shape the course of the universe, and Audrey travels to Side 4 in an attempt to take it from its current holder and keep it from the Sleeves, the surviving remnant of Char Aznable's  Neo-Zeon. In her search, she stumbles across Banagher and changes his life forever.

When Side 4 comes under the attack of the Sleeves and its prolific fighters Marida Cruz and Full Frontal, Banagher takes control of the newly built Gundam Unicorn to defend his friends and protect the fate of humankind.

[Written by MAL Rewrite]
",8.12,404,1852,87506,41942,white,2009-04-09T01:24:25+00:00,2022-03-18T21:26:43+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",7,"{'year': 2010, 'season': 'winter'}",novel,3770,pg_13,"Mobile Suit Gundam Unicorn was awarded the Tokyo Anime Award in the OVA category twice in a row, in 2011 and 2012.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '10582', 'completed': '48545', 'on_hold': '4847', 'dropped': '2110', 'plan_to_watch': '21471'}, 'num_list_users': 87555}",22
3702,Detroit Metal City,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/9853.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/9853l.jpg'}",2008-08-08,2008-10-28,"Dominating the world of indie music, Detroit Metal City (DMC) is a popular death metal band known for its captivatingly dark and crude style. Its extravagant lead singer, Johannes Krauser II, is especially infamous as a demonic being who has risen from the fiery pits of hell itself in order to bring the world to its knees and lord over all mortals—or at least that's what he's publicized to be. 

Unbeknownst to his many worshippers, Krauser II is just the alter ego of an average college graduate named Souichi Negishi. Although he is soft-spoken, peace-loving, and would rather listen to Swedish pop all day, he must participate in DMC's garish concerts in order to make ends meet. Detroit Metal City chronicles Negishi's hilarious misadventures as he attempts to juggle his hectic band life, a seemingly budding romance, and dealing with his incredibly obsessive and dedicated fans.

[Written by MAL Rewrite]",8.12,413,978,193439,98982,white,2008-01-10T00:37:08+00:00,2022-03-22T08:12:23+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2008, 'season': 'summer'}",manga,835,r,Detroit Metal City’s name originated from the song Detroit Rock City by the band KISS.,"[{'id': 13, 'name': 'Studio 4°C'}]","{'status': {'watching': '6509', 'completed': '121483', 'on_hold': '4639', 'dropped': '5079', 'plan_to_watch': '55855'}, 'num_list_users': 193565}",23
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/80587.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/80587l.jpg'}",2016-09-10,2017-09-09,"After many hardships in her life, Chise Hatori ended up at an auction, where she was purchased and then freed by the renowned Thorn Sorcerer, Elias Ainsworth, only to stay and become his apprentice. Though her life is wonderful now, the arrival of a picture book, ""The Lonely Little Star,"" brings back memories of those trying times and the loneliness she endured.

As a child, Chise experienced a great tragedy: her mother's death. Shunned and unwanted by peers and relatives alike, she has lived a detached and pitiful life. However, the unexpected discovery of a mysterious library in the forest provides her with a temporary place of solace. Through reading countless books and spending time with the kindhearted librarian, Chise slowly begins to feel less alone in the world. But could this peculiar library have a darker side?

[Written by MAL Rewrite]",8.12,417,770,248074,107631,white,2016-03-09T15:28:37+00:00,2022-03-21T16:20:41+00:00,ova,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",3,"{'year': 2016, 'season': 'summer'}",manga,1380,pg_13,Mahoutsukai no Yome: Hoshi Matsu Hito is a prequel to the Mahoutsukai no Yome manga series.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '20478', 'completed': '143573', 'on_hold': '6866', 'dropped': '3933', 'plan_to_watch': '73808'}, 'num_list_users': 248658}",24
4938,Tsubasa: Shunraiki,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/33841.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/33841l.jpg'}",2009-03-17,2009-05-15,"Tsubasa/xxxHOLiC Project

A 4 part OVA released with the limited editions of the Tsubasa and xxxHOLiC volumes.
There are two OVAs for each series, with plots linked together.

They cover the Nihon Country Arc and scarcely some of the Celes Country Arc.

(Source: Official Project Website)",8.11,428,2383,58461,28109,white,2008-07-17T23:27:43+00:00,2022-03-16T16:43:21+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2009, 'season': 'winter'}",,1740,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1283', 'completed': '40789', 'on_hold': '825', 'dropped': '497', 'plan_to_watch': '15088'}, 'num_list_users': 58482}",25
30370,Akatsuki no Yona OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/75974.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/75974l.jpg'}",2015-09-18,2016-12-20,"At a remote hot springs lodge, Yona and the team rest. The boys are taking a bath with the exception of Ki-ja, who looks troubled. Jae-ha takes this chance to tease him, unwittingly finding a mark linked to the previous White Dragon—whom coincidentally is also Ki-ja's father—prompting Ki-ja to recall their complicated relationship.

In another time and place, Son Hak and the dragons banter as they hold a drinking contest. As they start to doze off one-by-one, Zeno dreams of his past, where his abilities and experiences, both as a person and as the Yellow Dragon, are revealed.

[Written by MAL Rewrite]",8.09,443,1487,116805,60604,white,2015-03-20T07:10:40+00:00,2022-03-12T08:13:16+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 25, 'name': 'Shoujo'}]",3,"{'year': 2015, 'season': 'summer'}",manga,1407,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '8372', 'completed': '82333', 'on_hold': '3614', 'dropped': '1078', 'plan_to_watch': '21772'}, 'num_list_users': 117169}",26
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/29597.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/29597l.jpg'}",2011-02-23,2011-07-20,The sequel to Saint Seiya: The Lost Canvas - Meiou Shinwa.,8.09,450,2189,67663,39712,white,2010-07-04T00:54:16+00:00,2022-03-21T04:29:39+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2011, 'season': 'winter'}",manga,1480,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '2421', 'completed': '51947', 'on_hold': '1166', 'dropped': '930', 'plan_to_watch': '11246'}, 'num_list_users': 67710}",27
1382,Yuusha-Ou GaoGaiGar Final,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1735/95499.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1735/95499l.jpg'}",2000-01-21,2003-03-21,"Following Gutsy Galaxy Guard`s victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG - with Guy Shishio and the newly-constructed GaoFighGar - team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur`s ranks is Renais Cardiff Shishioh - a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG`s bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it`s too late.

(Source: ANN)",8.08,455,5777,8765,3612,white,2006-08-19T00:03:24+00:00,2022-03-16T04:39:15+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",8,"{'year': 2000, 'season': 'winter'}",,1920,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '273', 'completed': '4817', 'on_hold': '187', 'dropped': '215', 'plan_to_watch': '3290'}, 'num_list_users': 8782}",28
3665,Ginga Eiyuu Densetsu Gaiden (1999),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/9580.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/9580l.jpg'}",1999-12-24,2000-07-21,"Ginga Eiyuu Densetsu Gaiden (1999) is the second of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This second adaptation follows the achievements of Yang Wen-li of the Free Planets Alliance before the fateful Battle of Astarte, and continues the tales of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire.

Spiral Labyrinth
Yang is propelled to the spotlight after his famous evacuation of civilians from El Facil. Following an unofficial double promotion and a flurry of media attention, he chronicles his research of the Year 730 Mafia—a close-knit group of Alliance military officers centered around the famed tactician Bruce Ashbey. He investigates a startling claim by Ashbey's deceased widow that may have enormous political ramifications: that the great war hero was not killed in action but murdered.

The Mutineer
Reinhard and Kircheis are posted on the destroyer Hameln II, docked at Iserlohn Fortress. After gaining the respect of the crew, Reinhard's leadership is tested when the captain is severely wounded and passes command authority to Reinhard, the next-highest ranking officer on deck.

The Duelist
While Reinhard and Kircheis are working in the Imperial capital Odin, Reinhard learns of a mining rights dispute involving Dorothea von Schaffhausen, a friend of his sister Annerose von Grünewald. Upon hearing that Count Herxheimer intends to settle the matter with a duel, Reinhard volunteers to represent the Schaffhausen family.

The Retriever
After falling out of favor with the nobility, Count Herxheimer is trying to escape to the Free Planets Alliance with a stolen Seffle particle generator prototype. Reinhard is tasked with retrieving both the prototype and the defector, but is only assigned the cruiser Hässliche Entlein due to the confidential nature of the mission.

The Third Battle of Tiamat
To commemorate the 30th year of the reign of Kaiser Friedrich IV, the Empire announces a large-scale military campaign against the Free Planets Alliance. In the ensuing clash between the Imperial expeditionary force and three Alliance fleets, Reinhard's timely intervention shapes the tides of war.

[Written by MAL Rewrite]",8.07,472,4346,17849,6478,white,2008-01-02T21:05:12+00:00,2022-03-18T19:39:11+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",28,"{'year': 1999, 'season': 'fall'}",novel,1560,r,,"[{'id': 8, 'name': 'Artland'}, {'id': 207, 'name': 'Magic Bus'}]","{'status': {'watching': '814', 'completed': '8079', 'on_hold': '638', 'dropped': '293', 'plan_to_watch': '8042'}, 'num_list_users': 17866}",29
